Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.14.155-18.232.26.139-50104-443-6,192.168.14.155,50104,18.232.26.139,443,6,14/11/2019 03:31:04 PM,899,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,85650.72302558398,3337.0411568409345,449.5,600.3336572273788,874.0,25.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,1,0,0,64,32,2224.694104560623,1112.3470522803116,0.0,46.0,30.75,21.68524844220144,470.25,1,0,0,2,3,0,0,0,0.0,41.0,15.5,46.0,0,0,0,0,0,0,0,10,0,15,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-18.232.26.139-50104-443-6,18.232.26.139,443,192.168.14.155,50104,6,14/11/2019 03:31:04 PM,477017,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.192722691224841,477017.0,0.0,477017.0,477017.0,0,0,0,0,0,477017.0,477017.0,0.0,477017.0,477017.0,0,0,0,0,0,64,0.0,4.192722691224841,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-212.82.100.140-54320-443-6,192.168.14.155,54320,212.82.100.140,443,6,14/11/2019 03:31:06 PM,817630,37,45,2963.0,54693.0,2259.0,0.0,80.0810810810811,380.6340016909199,1448.0,0.0,1215.4,479.38665358597916,70516.00357129754,100.28986216259189,10094.197530864196,30420.409673202852,154895.0,10.0,661933.0,18387.027777777777,41009.03768856401,185871.0,171.0,817630.0,18582.5,43698.19466362958,154895.0,272.0,0,0,0,0,1184,1456,45.25274268312073,55.03711947947116,0.0,2259.0,694.6506024096389,715.5745335168974,512046.91301792534,1,2,0,9,81,0,0,0,1.0,703.1219512195122,80.08108108108108,1215.4,0,0,0,0,44,87705,0,36,0,666,-1,84,3,0,0,0,0,0,1.5737274671941558E15,177127.77297613828,1.573727467436417E15,1.573727466619629E15,No Label
192.168.14.155-212.82.100.140-54320-443-6,192.168.14.155,54320,212.82.100.140,443,6,14/11/2019 03:31:07 PM,25,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1240000.0,80000.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,40000.0,40000.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,789,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-216.58.208.74-50842-443-6,192.168.14.155,50842,216.58.208.74,443,6,14/11/2019 03:31:08 PM,399,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,157894.73684210525,7518.796992481203,199.5,251.02290732122438,377.0,22.0,22.0,22.0,0.0,22.0,22.0,0,0,0,0,0,0,1,0,0,64,32,5012.5313283208025,2506.2656641604012,0.0,39.0,25.5,18.411952639521967,339.0,1,0,0,2,3,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,0,8,0,13,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-216.58.208.74-50842-443-6,216.58.208.74,443,192.168.14.155,50842,6,14/11/2019 03:31:08 PM,58,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17241.379310344826,17241.379310344826,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,251,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-72.21.202.25-55378-443-6,192.168.14.155,55378,72.21.202.25,443,6,14/11/2019 03:31:04 PM,5657363,15,16,720.0,5454.0,517.0,0.0,48.0,135.76187135674624,1460.0,0.0,340.87500000000006,571.3919699587432,1091.3211685373556,5.479584746462265,188578.76666666666,748230.7659767708,4104893.0,3.0,5453931.0,389566.50000000006,1079087.6748286916,4104893.0,11.0,1552309.0,103487.26666666665,145866.06360262076,498654.0,7.0,0,0,0,0,368,352,2.6514119740946445,2.828172772367621,0.0,1460.0,192.93750000000003,434.69922397283005,188963.41532258067,1,2,0,11,30,0,0,0,1.0,199.16129032258064,48.0,340.875,0,0,0,0,13,4547,0,23,0,175,-1,456,3,0,0,0,0,0,1.5737274652458485E15,1038467.0666560323,1.57372747003676E15,1.573727464379632E15,No Label
192.168.14.155-72.21.202.25-55378-443-6,72.21.202.25,443,192.168.14.155,55378,6,14/11/2019 03:31:10 PM,23,1,2,0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,26.5,37.476659402887016,2304347.8260869565,130434.78260869565,11.5,10.606601717798213,19.0,4.0,0,0,0,0,0,19.0,19.0,0.0,19.0,19.0,0,1,0,0,20,40,43478.260869565216,86956.52173913043,0.0,53.0,26.499999999999996,30.599564267050166,936.3333333333334,1,0,1,1,2,0,0,0,2.0,35.333333333333336,0.0,26.5,0,0,0,0,0,0,0,0,0,17,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-72.21.202.25-55378-443-6,192.168.14.155,55378,72.21.202.25,443,6,14/11/2019 03:31:10 PM,189644,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.546075805192887,189644.0,0.0,189644.0,189644.0,0,0,0,0,0,189644.0,189644.0,0.0,189644.0,189644.0,0,0,0,0,0,40,0.0,10.546075805192887,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,-1,456,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-74.125.167.72-41330-443-6,192.168.14.155,41330,74.125.167.72,443,6,14/11/2019 03:31:01 PM,9730170,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3083193818813032,4865085.0,6861819.35896319,9717124.0,13046.0,0,0,0,0,0,9730170.0,4865085.0,6861819.35896319,9717124.0,13046.0,0,0,0,0,0,96,0.0,0.3083193818813032,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,-1,439,0,0,0,0,0,0,9704078.0,0.0,9704078.0,9704078.0,No Label
