Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.14.155-110.93.194.204-56090-443-6,192.168.14.155,56090,110.93.194.204,443,6,21/11/2019 11:30:00 AM,31929507,603,757,1902.0,1066626.0,1293.0,0.0,3.1542288557213927,57.347438178543726,1448.0,0.0,1409.0171730515196,194.79792397810004,33465.22074393444,42.5938302147916,23494.85430463576,459509.2943217488,1.0110061E7,4.0,2.2720315E7,37741.387043189374,579662.1189745981,1.0112046E7,177.0,3.1929507E7,42234.79761904762,638170.9098689236,1.1035477E7,9.0,0,0,0,0,25352,24240,18.885352661411275,23.708477553380327,0.0,1448.0,785.1050698016162,714.6887259371252,510779.9749816313,1,2,0,34,1359,0,0,0,1.0,785.6823529411764,3.154228855721393,1409.0171730515192,0,0,0,0,753,678921,0,1,0,784,-1,271,3,0,0,0,0,0,1.5731585104044592E15,4.272110907650778E13,1.574317823672508E15,9203034.0,No Label
192.168.14.155-110.93.194.204-56090-443-6,192.168.14.155,56090,110.93.194.204,443,6,21/11/2019 11:30:32 AM,25,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1240000.0,80000.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,40000.0,40000.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,12545,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-74.125.98.38-46488-443-6,192.168.14.155,46488,74.125.98.38,443,6,21/11/2019 11:30:04 AM,30647241,238,280,1797.0,376126.0,1195.0,0.0,7.55042016806723,85.2065966562846,1396.0,0.0,1343.3071428571423,254.5190389095377,12331.387350659068,16.90201085311399,59278.99613152805,764259.3444908941,1.0230403E7,3.0,2.0692397E7,87309.69198312235,927846.8767406706,1.0244057E7,17.0,3.0647241E7,109846.74193548388,1039501.7521701045,1.0244132E7,8.0,0,0,0,0,12736,8976,7.76578877034967,9.136222082764318,0.0,1396.0,728.1753371868975,694.5268173984015,482367.5000855525,1,2,0,9,517,0,0,0,1.0,729.581081081081,7.550420168067227,1343.307142857143,0,0,0,0,276,847685,0,3,0,726,-1,272,3,0,0,0,0,0,1.5712668016462532E15,6.930547648203041E13,1.574317825452893E15,9911482.0,No Label
192.168.14.155-74.125.98.38-46488-443-6,192.168.14.155,46488,74.125.98.38,443,6,21/11/2019 11:30:35 AM,29,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1068965.5172413792,68965.5172413793,29.0,0.0,29.0,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,34482.75862068965,34482.75862068965,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,2485,0,0,0,0,0,0,0,0,0,0,No Label
172.217.169.227-192.168.14.155-443-55534-6,192.168.14.155,55534,172.217.169.227,443,6,21/11/2019 11:30:50 AM,464599,10,10,792.0,3625.0,517.0,0.0,79.2,164.7232021705908,1418.0,0.0,362.5,583.4836473001336,9507.123347230623,43.04787569495414,24452.57894736842,74780.68985693788,313074.0,13.0,151455.0,16828.333333333332,42930.68909009032,130727.0,25.0,464137.0,51570.777777777774,105022.46813394001,313074.0,23.0,0,0,0,0,320,336,21.52393784747707,21.52393784747707,0.0,1418.0,210.33333333333331,433.3606273455554,187801.43333333332,1,2,0,7,19,0,0,0,1.0,220.85,79.2,362.5,0,0,0,0,9,29711,0,39,0,181,-1,244,4,0,0,0,0,0,1.5743178506349512E15,115908.05241746422,1.574317850695646E15,1.574317850231242E15,No Label
192.168.14.155-74.125.98.38-46486-443-6,192.168.14.155,46486,74.125.98.38,443,6,21/11/2019 11:30:02 AM,68920589,1546,1946,4264.0,2682290.0,1270.0,0.0,2.758085381630011,55.55354584200624,1452.0,0.0,1378.3607399794453,144.91658226436607,38980.427169593684,50.66700750337464,19742.36293325693,411138.1095566169,1.0226498E7,2.0,5.9034526E7,38210.04919093847,564815.7136858113,1.0239783E7,11.0,6.8920589E7,35434.750128534695,571247.340278295,1.2283949E7,267.0,0,0,0,0,77000,62288,22.431613287576514,28.235394215798124,0.0,1452.0,769.125107357573,692.8892677202507,480095.5373219053,1,2,0,38,3491,0,0,0,1.0,769.3453608247422,2.758085381630013,1378.360739979445,0,0,0,0,647,688980,0,1,0,768,-1,294,5,0,0,0,0,0,1.5738667178303758E15,2.6648924895994523E13,1.574317861549172E15,9846202.0,No Label
192.168.14.155-74.125.98.38-46486-443-6,192.168.14.155,46486,74.125.98.38,443,6,21/11/2019 11:31:11 AM,28,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1107142.857142857,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,35714.28571428572,35714.28571428572,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,2864,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-35.166.89.106-36206-443-6,192.168.14.155,36206,35.166.89.106,443,6,21/11/2019 11:30:20 AM,61843340,14,13,1422.0,3351.0,748.0,0.0,101.57142857142857,231.91434568879896,1566.0,0.0,257.7692307692308,559.30479970617,77.17888458158954,0.43658702780283215,2378590.0000000005,4205898.5740490975,1.0186748E7,26.0,6.1530013E7,4733077.923076923,5235432.805925575,1.0500057E7,29.0,6.1843045E7,5153587.083333333,5243661.3361874,1.05003E7,1009.0,0,0,0,0,448,432,0.22637845886072777,0.21020856894210435,0.0,1566.0,170.46428571428575,414.89181830866573,172135.2208994709,1,2,0,8,26,0,0,0,0.0,176.77777777777777,101.57142857142857,257.7692307692308,0,0,0,0,7,7314,0,52,0,124,-1,125,4,0,0,0,0,0,1.5743178369194745E15,2.0773499325159624E7,1.574317882148596E15,1.57431782061911E15,No Label
192.168.14.155-35.166.89.106-36208-443-6,192.168.14.155,36208,35.166.89.106,443,6,21/11/2019 11:30:20 AM,63101709,17,13,2898.0,3351.0,1112.0,0.0,170.47058823529412,376.0975800319411,1448.0,0.0,257.7692307692308,533.2396512273123,99.03059836303325,0.47542293981292966,2175921.0,3892741.0018679276,1.024711E7,29.0,6.278705E7,3924190.625,4792506.950849418,1.0500002E7,30.0,6.3101381E7,5258448.416666667,4888610.702295963,1.0561917E7,1007.0,0,0,0,0,556,432,0.2694063325606601,0.2060166072522695,0.0,1448.0,201.5806451612904,438.68954658114416,192448.51827956986,1,2,0,9,29,0,0,0,0.0,208.3,170.47058823529412,257.7692307692308,0,0,0,0,6,1527,0,96,0,111,-1,127,5,0,0,0,0,0,1.5743178375891055E15,2.09542869489933E7,1.574317883405634E15,1.574317820619203E15,No Label
192.168.14.155-35.166.89.106-36208-443-6,35.166.89.106,443,192.168.14.155,36208,6,21/11/2019 11:31:24 AM,38,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26315.78947368421,26315.78947368421,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-35.224.99.156-54278-80-6,192.168.14.155,54278,35.224.99.156,80,6,21/11/2019 11:31:32 AM,447734,4,3,87.0,148.0,87.0,0.0,21.75,43.5,148.0,0.0,49.333333333333336,85.44783984006462,524.8652101470963,15.63428285544542,74622.33333333333,115440.79331443745,224232.0,52.0,224589.0,74863.0,129402.38569284571,224284.0,121.0,447498.0,223749.0,948.9373003523468,224420.0,223078.0,0,0,0,0,128,112,8.933875917397383,6.7004069380480376,0.0,148.0,29.375,56.78263693368648,3224.2678571428564,1,2,0,2,6,0,0,0,0.0,33.57142857142857,21.75,49.333333333333336,0,0,0,0,0,0,0,12,0,21,-1,229,1,0,0,0,0,0,1.5743178930028752E15,182613.74536752296,1.574317893226762E15,1.574317892779452E15,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/11/2019 11:29:42 AM,119805627,193,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6192895513997851,620754.5440414512,848037.8376655228,5919829.0,270.0,1.15445407E8,601278.1614583334,805816.084253,5919829.0,270.0,0,0,0,0,0,0,0,0,0,0,0,1.6109426980420545,0.008346853357730851,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.5743178546480272E15,3.441985749886336E7,1.574317901979954E15,1.574317783030053E15,No Label
192.168.14.239-192.168.14.255-137-137-17,192.168.14.239,137,192.168.14.255,137,17,21/11/2019 11:29:42 AM,119557827,126,1,6300.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,53.11237381388673,1.0622474762777345,948871.6428571424,410247.7756676609,3843513.0,229924.0,1.18807954E8,950463.6319999999,411507.7255624016,3843513.0,229924.0,0,0,0,0,0,0,0,0,0,1008,8,1.053883322921217,0.008364153356517596,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.39370078740158,50.0,50.0,0,0,0,0,6,173,0,49,0,0,-1,-1,126,0,0,0,0,0,1.574317840448124E15,3.360935524540079E7,1.574317901527663E15,1.574317783469935E15,No Label
136.153.35.0-0.0.113.91-0-0-0,136.153.35.0,0,0.0.113.91,0,0,21/11/2019 11:29:42 AM,119998488,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083460384934184,999987.4,62.7558159613488,1000194.0,999789.0,1.18998351E8,999986.142857143,61.48505202304573,1000194.0,999789.0,0,0,0,0,0,0,0,0,0,0,0,1.0000126001587621,0.00833343833465635,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.5743178421505068E15,3.449593168635067E7,1.57431790114974E15,1.574317783151091E15,No Label
192.168.14.177-192.168.14.255-137-137-17,192.168.14.177,137,192.168.14.255,137,17,21/11/2019 11:29:49 AM,100827375,29,1,1450.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,14.876912148114537,0.29753824296229076,3476806.034482759,6271867.063967643,1.9297461E7,749230.0,1.00078099E8,3574217.8214285714,6364577.165678586,1.9297461E7,749230.0,0,0,0,0,0,0,0,0,0,232,8,0.2876203015302144,0.009917941432076359,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,51.666666666666664,50.0,50.0,0,0,0,0,0,0,0,48,0,1,-1,-1,29,0,0,0,0,0,1.574317840991509E15,3.281312926301695E7,1.574317890039753E15,1.574317790712131E15,No Label
172.217.19.14-192.168.14.155-443-46580-6,192.168.14.155,46580,172.217.19.14,443,6,21/11/2019 11:29:46 AM,111432318,324,429,23370.0,373735.0,1656.0,0.0,72.12962962962956,218.8045238943716,1418.0,0.0,871.177156177156,667.9519481152511,3563.6429998701096,6.757465100923414,148181.2739361703,1065362.263634797,1.7938118E7,3.0,1.11399145E8,344888.99380804965,1609242.6405912538,1.7954031E7,6.0,1.11432318E8,260355.88317757013,1406641.6528663212,1.7954522E7,4.0,0,1,0,0,14280,13752,2.907594545417246,3.8498705555061683,0.0,1656.0,526.9230769230771,656.3478043614691,430792.44029012136,0,0,0,211,753,0,0,0,1.0,527.6228419654715,72.12962962962963,871.1771561771561,0,0,0,0,24,41942,0,31,0,496,-1,672,80,0,0,0,0,0,1.574317816233844E15,3.2221754016115513E7,1.574317897493021E15,1.57431778606182E15,No Label
192.168.14.155-116.202.114.39-43734-80-6,116.202.114.39,80,192.168.14.155,43734,6,21/11/2019 11:29:52 AM,117778387,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15282939814755658,6928140.411764705,1.10912577771662E7,4.0765964E7,40.0,9.779283E7,1.3970404285714287E7,1.3120096349815954E7,4.0900387E7,574206.0,1.17778387E8,1.3086487444444444E7,1.2471027419341E7,4.0765964E7,44.0,0,0,0,0,256,320,0.06792417695446959,0.08490522119308698,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,501,0,0,0,0,0,0,1.5743178537355835E15,3.564220115372324E7,1.574317909908577E15,1.574317792130355E15,No Label
192.168.14.171-192.168.14.255-137-137-17,192.168.14.171,137,192.168.14.255,137,17,21/11/2019 11:29:47 AM,111031024,5,1,250.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2.701947520541646,0.05403895041083292,2.22062048E7,2060726.644441639,2.5798228E7,2.1016039E7,8.9952834E7,2.24882085E7,2265381.165585827,2.5798228E7,2.1016039E7,0,0,0,0,0,0,0,0,0,40,8,0.0450324586756941,0.00900649173513882,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,58.333333333333336,50.0,50.0,0,0,0,0,0,0,0,41,0,8,-1,-1,5,0,0,0,0,0,1.2594542779841645E15,7.040563332483112E14,1.574317872837883E15,2.107819E7,No Label
192.168.14.155-110.93.194.206-47088-443-6,192.168.14.155,47088,110.93.194.206,443,6,21/11/2019 11:30:05 AM,112724681,1959,2574,6770.0,3644255.0,1289.0,0.0,3.4558448187850925,63.463959235515794,1925.0,0.0,1415.7944832944827,167.6565927900563,32388.869656681483,40.21302131695542,24873.05406001759,477776.6237914042,1.0243976E7,3.0,1.12720453E8,57569.17926455569,725777.7223652697,1.0243999E7,86.0,1.12724681E8,43810.60279828994,633710.1978956612,1.024599E7,3.0,0,0,0,0,79428,82384,17.378625360669684,22.83439595628574,0.0,1925.0,805.2547419497101,712.2737092742092,507333.8369232406,0,2,0,115,4532,0,0,0,1.0,805.4323847341716,3.4558448187850943,1415.7944832944834,0,0,0,0,513,580641,0,1,0,803,-1,310,7,0,0,0,0,0,1.574317832110295E15,3.494638539792547E7,1.574317918426432E15,1.574317805704182E15,No Label
192.168.14.155-74.125.98.38-46532-443-6,192.168.14.155,46532,74.125.98.38,443,6,21/11/2019 11:32:09 AM,5274045,6,5,633.0,147.0,551.0,0.0,105.5,219.2630839881625,147.0,0.0,29.4,65.74039853849382,147.89407371381927,2.085685654938477,527404.5,1577398.4499982698,5012840.0,26.0,5260717.0,1052143.4,2226003.07982543,5030200.0,31.0,261174.0,65293.5,99425.88917882505,214405.0,13294.0,0,0,0,0,192,176,1.137646720875533,0.948038934062944,0.0,551.0,65.00000000000001,158.9945682319768,25279.272727272728,1,2,0,4,10,0,0,0,0.0,70.9090909090909,105.5,29.4,0,0,0,0,0,0,0,57,0,13,-1,261,3,0,0,0,0,0,1.5743179298699288E15,1821398.6963792385,1.574317934369007E15,1.574317929112387E15,No Label
192.168.14.155-74.125.98.38-46532-443-6,74.125.98.38,443,192.168.14.155,46532,6,21/11/2019 11:32:14 AM,39,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51282.05128205128,39.0,0.0,39.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,25641.02564102564,25641.02564102564,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-74.125.98.38-46530-443-6,192.168.14.155,46530,74.125.98.38,443,6,21/11/2019 11:32:08 AM,6524674,7,5,633.0,147.0,551.0,0.0,90.42857142857143,204.09218272050268,147.0,0.0,29.4,65.74039853849382,119.54620261487393,1.8391723479211375,593152.1818181818,1640392.8227581233,5452402.0,28.0,5500142.0,916690.3333333333,2230209.8815487,5469069.0,31.0,1072241.0,268060.25,513114.1753335704,1037640.0,345.0,0,0,0,0,232,176,1.0728505362873302,0.7663218116338073,0.0,551.0,60.0,153.28948648445095,23497.666666666668,1,3,0,4,10,0,0,0,0.0,65.0,90.42857142857143,29.4,0,0,0,0,0,0,0,52,0,12,-1,261,3,0,0,0,0,0,1.5743179304022152E15,1894215.2183433392,1.574317935370114E15,1.574317928875246E15,No Label
