Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.2.207-192.168.14.119-7777-55713-6,192.168.2.207,7777,192.168.14.119,55713,6,12/11/2019 10:36:36 AM,5430071,3,1,1049.0,0.0,1049.0,0.0,349.66666666666663,605.6404323799175,0.0,0.0,0.0,0.0,193.18347771143326,0.7366386185374003,1810023.6666666667,3128542.1431082455,5422551.0,498.0,5423049.0,2711524.5,3833970.4442528635,5422551.0,498.0,0,0,0,0,0,0,0,0,0,60,32,0.5524789639030503,0.18415965463435008,0.0,1049.0,209.8,469.1270616794559,220080.2,1,1,0,1,4,0,0,0,0.0,262.25,349.6666666666667,0.0,0,0,0,0,0,0,0,262,0,0,-1,5840,1,0,0,0,0,0,7.86768501084303E14,1.1126586770134315E15,1.573536996746553E15,5422053.0,No Label
192.168.14.155-192.30.253.116-45076-443-6,192.168.14.155,45076,192.30.253.116,443,6,12/11/2019 10:36:37 AM,5962538,8,6,605.0,3560.0,517.0,0.0,75.625,179.7648761974533,1978.0,0.0,593.3333333333334,876.4103300775652,698.5280429240031,2.3479934215932876,458656.76923076925,1421923.812570617,5176352.0,34.0,5703633.0,814804.7142857142,1927132.6338263722,5176352.0,34.0,785847.0,157169.4,143043.60314358695,264469.0,55.0,0,0,0,0,256,208,1.341710526624736,1.0062828949685518,0.0,1978.0,277.6666666666667,601.6774962750471,362015.8095238094,1,2,0,6,13,0,0,0,0.0,297.5,75.625,593.3333333333334,0,0,0,0,6,7897,0,43,0,254,-1,29,3,0,0,0,0,0,1.5735369984204225E15,1671170.4839473928,1.573537003412011E15,1.573536997449874E15,No Label
192.168.14.155-192.30.253.116-45076-443-6,192.30.253.116,443,192.168.14.155,45076,6,12/11/2019 10:36:43 AM,111,2,3,24.0,288.0,24.0,0.0,12.0,16.97056274847714,288.0,0.0,96.0,166.27687752661222,2810810.810810811,45045.045045045044,27.75,30.793668180325643,73.0,4.0,20.0,20.0,0.0,20.0,20.0,107.0,53.5,27.577164466275352,73.0,34.0,0,1,0,0,64,72,18018.018018018018,27027.027027027027,0.0,288.0,100.0,145.9205263148403,21292.8,1,0,2,2,3,0,0,0,1.0,120.0,12.0,96.0,0,0,0,0,0,0,0,4,0,57,-1,0,1,0,0,0,0,0,1.5735370036712095E15,50.204581464244875,1.573537003671245E15,1.573537003671174E15,No Label
192.168.14.108-192.168.14.115-8889-55104-6,192.168.14.108,8889,192.168.14.115,55104,6,12/11/2019 10:36:40 AM,15514580,3,1,380.0,0.0,246.0,0.0,126.66666666666666,123.16384750945926,0.0,0.0,0.0,0.0,24.493089725922324,0.25782199711497183,5171526.666666667,8954115.046266178,1.5510848E7,439.0,1.5511287E7,7755643.5,1.0967515382876858E7,1.5510848E7,439.0,0,0,0,0,0,0,0,0,0,60,32,0.1933664978362289,0.06445549927874296,0.0,246.0,76.0,111.34630662936243,12398.0,1,1,0,2,4,0,0,0,0.0,95.0,126.66666666666667,0.0,0,0,0,0,0,0,0,95,0,0,-1,8192,2,0,0,0,0,0,7.867685078711355E14,1.1126586723443722E15,1.573537000231862E15,1.5510409E7,No Label
182.176.156.33-192.168.14.51-80-49175-6,182.176.156.33,80,192.168.14.51,49175,6,12/11/2019 10:37:01 AM,7948,3,1,495.0,0.0,495.0,0.0,165.0,285.78838324886476,0.0,0.0,0.0,0.0,62279.818822345245,503.27126321087064,2649.333333333333,4116.770862379073,7393.0,11.0,7404.0,3702.0,5219.862258719094,7393.0,11.0,0,0,0,0,0,0,0,0,0,60,32,377.453447408153,125.81781580271766,0.0,495.0,99.0,221.37072977247917,49005.0,1,1,0,1,4,0,0,0,0.0,123.75,165.0,0.0,0,0,0,0,0,0,0,123,0,0,-1,65228,1,0,0,0,0,0,1.573537021865547E15,0.0,1.573537021865547E15,1.573537021865547E15,No Label
192.168.14.250-192.168.14.51-8002-49176-6,192.168.14.250,8002,192.168.14.51,49176,6,12/11/2019 10:37:01 AM,10440,4,1,6951.0,0.0,3938.0,0.0,1737.75,1996.9804497457321,0.0,0.0,0.0,0.0,665804.5977011494,478.9272030651341,2610.0,4248.1942046003505,8979.0,386.0,9760.0,3253.333333333333,4958.574828852877,8979.0,386.0,0,0,0,0,0,0,0,0,0,80,32,383.1417624521073,95.78544061302682,0.0,3938.0,1158.5,1788.3041967182205,3198031.9,1,1,0,2,5,0,0,0,0.0,1390.2,1737.75,0.0,0,0,0,0,0,0,0,1390,0,0,-1,65228,3,0,0,0,0,0,1.5735370218720555E15,5595.33595952915,1.573537021876012E15,1.573537021868099E15,No Label
192.168.14.155-198.185.159.145-53894-443-6,192.168.14.155,53894,198.185.159.145,443,6,12/11/2019 10:36:28 AM,37627827,31,33,2327.0,21973.0,768.0,0.0,75.06451612903224,176.20819797120126,1264.0,0.0,665.848484848485,597.4360907877574,645.7986532148135,1.7008688808949821,597267.0952380953,3789701.0344926636,2.9708046E7,8.0,3.7358036E7,1245267.8666666667,5465880.939362883,2.9708104E7,35.0,3.7627827E7,1175869.59375,5303654.836862156,2.9708068E7,50.0,0,0,0,0,992,1072,0.823858364183507,0.8770105167114752,0.0,1264.0,373.8461538461538,531.4211262845488,282408.4134615384,1,2,0,35,63,0,0,0,1.0,379.6875,75.06451612903226,665.8484848484849,0,0,0,0,16,11102,0,36,0,343,-1,1538,9,0,0,0,0,0,1.5735369910335312E15,5152504.916793725,1.573537025715779E15,1.573536988088108E15,No Label
192.168.14.155-198.185.159.145-53894-443-6,192.168.14.155,53894,198.185.159.145,443,6,12/11/2019 10:37:05 AM,330,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,190909.0909090909,9090.90909090909,165.0,197.9898987322333,305.0,25.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,1,0,0,64,32,6060.606060606061,3030.3030303030305,0.0,39.0,25.5,18.411952639521967,339.0,1,0,0,2,3,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,0,8,0,13,-1,560,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-23.198.105.137-56510-443-6,192.168.14.155,56510,23.198.105.137,443,6,12/11/2019 10:36:29 AM,46291186,129,199,3171.0,258088.0,630.0,0.0,24.581395348837212,84.95115303021373,2106.0,0.0,1296.924623115578,403.9569175782572,5643.8173781073565,7.0855821235601955,141563.25993883793,2224777.14544162,3.9970215E7,1.0,4.6178932E7,360772.90624999994,3554918.820360271,3.9970274E7,23.0,4.6291186E7,233793.86868686866,2862129.7633052287,4.0011665E7,3.0,0,0,0,0,4500,6384,2.7867076034733693,4.298874520086826,0.0,2106.0,794.1003039513679,699.6654071637487,489531.68198161415,1,2,0,44,327,0,0,0,1.0,796.5213414634146,24.58139534883721,1296.9246231155778,0,0,0,0,102,204464,0,9,0,786,-1,293,16,0,0,0,0,0,1.5735369952338E15,2874202.8938510166,1.573537036179966E15,1.573536989930332E15,No Label
192.168.14.155-23.198.105.137-56510-443-6,192.168.14.155,56510,23.198.105.137,443,6,12/11/2019 10:37:16 AM,270,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,285185.18518518517,7407.407407407407,270.0,0.0,270.0,270.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,3703.7037037037035,3703.7037037037035,31.0,46.0,41.0,8.660254037844387,75.0,1,0,0,2,2,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,0,15,0,23,-1,3117,1,0,0,0,0,0,0,0,0,0,No Label
192.168.2.207-192.168.14.25-7777-51092-6,192.168.2.207,7777,192.168.14.25,51092,6,12/11/2019 10:37:18 AM,5053745,3,1,1032.0,0.0,1032.0,0.0,344.0,595.8254778036938,0.0,0.0,0.0,0.0,204.2050004501612,0.7914922498068264,1684581.6666666667,2912863.865379969,5048066.0,441.0,5048507.0,2524253.5,3569209.866386747,5048066.0,441.0,0,0,0,0,0,0,0,0,0,60,32,0.5936191873551198,0.1978730624517066,0.0,1032.0,206.4,461.5244305559566,213004.8,1,1,0,1,4,0,0,0,0.0,258.0,344.0,0.0,0,0,0,0,0,0,0,258,0,0,-1,5840,1,0,0,0,0,0,7.867685217902465E14,1.1126587068255789E15,1.573537038532868E15,5047625.0,No Label
192.168.14.155-198.185.159.145-54226-443-6,192.168.14.155,54226,198.185.159.145,443,6,12/11/2019 10:43:58 AM,816437,10,10,792.0,3855.0,517.0,0.0,79.2,164.7232021705908,1264.0,0.0,385.5,577.7329736901719,5691.804756521324,24.496684986104256,42970.36842105263,97965.93138898992,263366.0,13.0,553398.0,61488.666666666664,119616.10767680914,281070.0,23.0,815871.0,90652.33333333331,131102.99543488698,266897.0,13.0,0,0,0,0,320,332,12.248342493052128,12.248342493052128,0.0,1264.0,221.2857142857143,434.0907903719155,188434.81428571427,1,2,0,9,19,0,0,0,1.0,232.35,79.2,385.5,0,0,0,0,9,8450,0,39,0,192,-1,4596,4,0,0,0,0,0,1.573537438948569E15,224366.8085605241,1.573537439204033E15,1.573537438387788E15,No Label
192.168.14.155-198.185.159.145-54226-443-6,198.185.159.145,443,192.168.14.155,54226,6,12/11/2019 10:43:59 AM,274840,4,5,24.0,31.0,24.0,0.0,6.0,12.0,31.0,0.0,6.199999999999999,13.863621460498695,200.11643137825646,32.74632513462378,34355.0,97120.10739579848,274715.0,2.0,80.0,26.666666666666664,21.548395145191982,51.0,10.0,274838.0,68709.5,137361.00047563235,274751.0,19.0,0,1,0,0,128,112,14.553922282055016,18.19240285256877,0.0,31.0,8.599999999999998,13.977760113043066,195.37777777777774,1,0,4,2,5,0,0,0,1.0,9.555555555555555,6.0,6.2,0,0,0,0,0,0,0,2,0,3,-1,0,1,0,0,0,0,0,1.573537439433421E15,112148.91763287052,1.573537439479244E15,1.573537439204498E15,No Label
151.101.10.109-192.168.14.155-443-38950-6,192.168.14.155,38950,151.101.10.109,443,6,12/11/2019 10:43:59 AM,274628,11,9,835.0,7041.0,517.0,0.0,75.9090909090909,158.47741450784372,1448.0,0.0,782.3333333333334,700.6293599329107,28678.794587587574,72.82578615436154,14454.105263157895,32952.24536590748,99526.0,5.0,175089.0,17508.9,34640.190714929195,89890.0,14.0,274249.0,34281.125,46043.34378585186,99526.0,872.0,0,0,0,0,352,304,40.054182384898844,32.77160376946269,0.0,1448.0,375.04761904761904,582.9288529649631,339806.0476190476,1,2,0,6,19,0,0,0,0.0,393.8,75.9090909090909,782.3333333333334,0,0,0,0,10,45600,0,41,0,352,-1,59,4,0,0,0,0,0,1.5735374399623108E15,59017.60578344937,1.57353744005829E15,1.573537439785469E15,No Label
151.101.10.109-192.168.14.155-443-38950-6,151.101.10.109,443,192.168.14.155,38950,6,12/11/2019 10:44:00 AM,107626,2,3,31.0,66.0,31.0,0.0,15.5,21.920310216782973,66.0,0.0,22.0,38.1051177665153,901.2692100421831,46.45717577537027,26906.499999999996,53761.67010364665,107549.0,3.0,27.0,27.0,0.0,27.0,27.0,107623.0,53811.5,76030.24243352115,107573.0,50.0,0,1,0,0,64,72,18.582870310148106,27.874305465222157,0.0,66.0,27.166666666666668,32.38775488771438,1048.9666666666667,1,0,2,2,3,0,0,0,1.0,32.6,15.5,22.0,0,0,0,0,0,0,0,6,0,13,-1,0,1,0,0,0,0,0,1.5735374401146325E15,75996.3013080242,1.57353744016837E15,1.573537440060895E15,No Label
192.168.14.155-104.28.26.127-57016-443-6,192.168.14.155,57016,104.28.26.127,443,6,12/11/2019 10:44:01 AM,2192,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.8175182481752,730.6666666666666,891.5213588766863,1731.0,20.0,441.0,441.0,0.0,441.0,441.0,1731.0,1731.0,0.0,1731.0,1731.0,0,0,0,0,40,72,912.4087591240876,912.4087591240876,0.0,0.0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,29200,0,0,0,0,0,0,1.57353744156692E15,0.0,1.57353744156692E15,1.57353744156692E15,No Label
192.168.14.155-104.28.26.127-57016-443-6,104.28.26.127,443,192.168.14.155,57016,6,12/11/2019 10:44:01 AM,496,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.258064516129,496.0,0.0,496.0,496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2016.1290322580644,2016.1290322580644,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,29,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-104.71.36.52-48006-443-6,192.168.14.155,48006,104.71.36.52,443,6,12/11/2019 10:43:58 AM,5838870,6,5,667.0,152.0,585.0,0.0,111.16666666666667,233.08317542599826,152.0,0.0,30.4,67.97646651599361,140.2668667053728,1.8839261706460326,583887.0,1750877.4731769972,5565403.0,12.0,5762052.0,1152410.4,2532787.1990758125,5682802.0,30.0,273437.0,68359.25,49112.368166447304,117693.0,344.0,0,0,0,0,192,176,1.0275960930796542,0.8563300775663785,0.0,585.0,68.25,168.68320226766127,28454.022727272728,1,2,0,4,10,0,0,0,0.0,74.45454545454545,111.16666666666667,30.4,0,0,0,0,0,0,0,60,0,13,-1,236,3,0,0,0,0,0,1.5735374389743972E15,1979236.8428513142,1.573537443868769E15,1.573537438147363E15,No Label
192.168.14.155-104.71.36.52-48006-443-6,104.71.36.52,443,192.168.14.155,48006,6,12/11/2019 10:44:04 AM,46,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,673913.0434782609,86956.52173913043,15.333333333333332,7.234178138070235,20.0,7.0,27.0,27.0,0.0,27.0,27.0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,64,52,43478.260869565216,43478.260869565216,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,1,1,3,0,0,0,1.0,7.75,15.5,0.0,0,0,0,0,0,0,0,7,0,0,-1,0,1,0,0,0,0,0,1.573537444077256E15,0.0,1.573537444077256E15,1.573537444077256E15,No Label
192.168.14.155-192.0.73.2-52720-443-6,192.168.14.155,52720,192.0.73.2,443,6,12/11/2019 10:44:03 AM,693653,10,7,792.0,6015.0,517.0,0.0,79.2,164.7232021705908,1648.0,0.0,859.2857142857142,737.8931074994792,9813.263980693517,24.50793119902891,43353.3125,57452.51785108436,137006.0,9.0,585468.0,65052.0,61090.56222936568,137040.0,12.0,693463.0,115577.16666666666,22813.38147155451,147137.0,88129.0,0,0,0,0,236,172,14.41643011707583,10.09150108195308,0.0,1648.0,378.16666666666674,602.3615535344787,362839.44117647066,1,2,0,7,16,0,0,0,0.0,400.4117647058824,79.2,859.2857142857143,0,0,0,0,9,11838,0,46,0,353,-1,60,4,0,0,0,0,0,1.5735374439124862E15,219807.30446845733,1.573537444204361E15,1.573537443511103E15,No Label
192.168.14.155-192.0.73.2-52718-443-6,192.168.14.155,52718,192.0.73.2,443,6,12/11/2019 10:44:03 AM,744549,11,8,792.0,6015.0,517.0,0.0,71.99999999999999,158.08415480369942,1460.0,0.0,751.875,693.2359807453736,9142.447307027476,25.51880400081123,41363.833333333336,85622.19153264498,342460.0,11.0,636255.0,63625.50000000001,107128.6035434359,342482.0,13.0,744288.0,106326.85714285714,116864.15248402534,350241.0,902.0,0,0,0,0,268,192,14.77404442152229,10.744759579288939,0.0,1460.0,340.35,556.1488133868299,309301.502631579,1,2,0,7,18,0,0,0,0.0,358.2631578947368,72.0,751.875,0,0,0,0,10,10830,0,41,0,316,-1,60,4,0,0,0,0,0,1.573537444025229E15,230986.66249356742,1.573537444255025E15,1.573537443510995E15,No Label
192.168.14.155-192.0.73.2-52720-443-6,192.0.73.2,443,192.168.14.155,52720,6,12/11/2019 10:44:04 AM,106271,2,3,71.0,271.0,71.0,0.0,35.5,50.204581464244875,271.0,0.0,90.33333333333334,156.46192295038858,3218.1874641247377,47.04952432930903,26567.75,53116.16699508729,106242.0,5.0,106248.0,106248.0,0.0,106248.0,106248.0,29.0,14.5,4.949747468305833,18.0,11.0,0,1,0,0,40,60,18.819809731723613,28.229714597585417,0.0,271.0,102.16666666666666,133.63744485235665,17858.966666666667,1,0,2,2,3,0,0,0,1.0,122.6,35.5,90.33333333333333,0,0,0,0,0,0,0,14,0,54,-1,0,1,0,0,0,0,0,1.5735374442050825E15,13.435028842544403,1.573537444205092E15,1.573537444205073E15,No Label
192.168.14.155-192.0.73.2-52718-443-6,192.0.73.2,443,192.168.14.155,52718,6,12/11/2019 10:44:04 AM,115327,2,3,71.0,271.0,71.0,0.0,35.5,50.204581464244875,271.0,0.0,90.33333333333334,156.46192295038858,2965.4807633945215,43.35498192097254,28831.75,57450.97397709343,115008.0,11.0,115019.0,115019.0,0.0,115019.0,115019.0,319.0,159.5,194.45436482630058,297.0,22.0,0,1,0,0,40,60,17.341992768389016,26.012989152583522,0.0,271.0,102.16666666666666,133.63744485235665,17858.966666666667,1,0,2,2,3,0,0,0,1.0,122.6,35.5,90.33333333333333,0,0,0,0,0,0,0,14,0,54,-1,0,1,0,0,0,0,0,1.5735374442560855E15,178.89801564019652,1.573537444256212E15,1.573537444255959E15,No Label
