Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
144.0.0.0-1.0.0.0-0-0-0,144.0.0.0,0,1.0.0.0,0,0,13/11/2019 11:27:38 AM,110053165,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10903820894201452,1.0004833181818182E7,6043.946919326455,1.0013841E7,9993136.0,1.00048776E8,1.00048776E7,6368.986631412497,1.0013841E7,9993136.0,0,0,0,0,0,0,0,0,0,0,0,0.09995169153017998,0.009086517411834543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.4305695583082595E15,4.744662428232152E14,1.573626558157363E15,1.0004389E7,No Label
192.168.14.155-217.182.199.184-53998-80-6,217.182.199.184,80,192.168.14.155,53998,6,13/11/2019 11:27:37 AM,114721740,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615023098499029,3955922.0689655175,4693600.347000446,1.0240694E7,43.0,1.04481646E8,8037049.692307692,3286042.677669382,1.0240737E7,2014189.0,1.14597768E8,7639851.199999999,3752768.0201318865,1.0240741E7,44.0,0,0,0,0,448,512,0.12203441126328803,0.13946789858661487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,501,0,0,0,0,0,0,1.5736265168252988E15,3.462933451448911E7,1.573626572326555E15,1.573626457728921E15,No Label
192.168.14.152-192.168.14.255-137-137-17,192.168.14.152,137,192.168.14.255,137,17,13/11/2019 11:27:40 AM,105021438,6,1,300.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,3.332652900829638,0.06665305801659276,1.7503573E7,8571381.265441038,2.1010827E7,7317.0,8.4010611E7,1.68021222E7,9388581.991482377,2.1005102E7,7317.0,0,0,0,0,0,0,0,0,0,48,8,0.05713119258565094,0.009521865430941823,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,57.142857142857146,50.0,50.0,0,0,0,0,0,0,0,42,0,7,-1,-1,6,0,0,0,0,0,1.3113554291036758E15,6.424303242533369E14,1.573626544328055E15,2.1010827E7,No Label
192.168.14.153-111.68.6.253-60653-1433-6,111.68.6.253,1433,192.168.14.153,60653,6,13/11/2019 11:29:47 AM,11,1,1,0.0,88.0,0.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,8000000.0,181818.18181818182,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,90909.09090909091,90909.09090909091,0.0,88.0,58.66666666666667,50.80682368868706,2581.333333333333,1,0,0,1,2,0,0,0,1.0,88.0,0.0,88.0,0,0,0,0,0,0,0,0,0,44,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,13/11/2019 11:27:43 AM,112129107,4,1,1244.0,311.0,311.0,311.0,311.0,0.0,311.0,311.0,311.0,0.0,13.867942424619505,0.04459145474154182,2.803227675E7,2.9433721119065974E7,6.8089764E7,3999688.0,8.0099585E7,2.6699861666666664E7,3.5900751087500386E7,6.8089764E7,3999688.0,0,0,0,0,0,0,0,0,0,32,8,0.03567316379323345,0.008918290948308363,311.0,311.0,311.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,373.2,311.0,311.0,0,0,0,0,0,0,0,248,0,62,-1,-1,4,0,0,0,0,0,1.1802199089289775E15,7.868132512663042E14,1.573626571942084E15,3.2029522E7,No Label
192.168.14.171-192.168.14.255-137-137-17,192.168.14.171,137,192.168.14.255,137,17,13/11/2019 11:27:51 AM,115875560,5,1,250.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2.5889842517265937,0.051779685034531876,2.3175112E7,2506399.5572684538,2.5876817E7,2.1000106E7,8.9998743E7,2.249968575E7,2309700.0222915486,2.5875442E7,2.1000106E7,0,0,0,0,0,0,0,0,0,40,8,0.043149737528776565,0.008629947505755313,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,58.333333333333336,50.0,50.0,0,0,0,0,0,0,0,41,0,8,-1,-1,5,0,0,0,0,0,1.2589012283542582E15,7.037471664239468E14,1.573626565907467E15,2.5876817E7,No Label
151.101.65.69-192.168.14.155-443-60428-6,192.168.14.155,60428,151.101.65.69,443,6,13/11/2019 11:28:16 AM,111907924,6,4,123.0,138.0,46.0,0.0,20.5,23.11493023999856,46.0,0.0,34.5,23.0,2.3322745224011125,0.08935917710349091,1.2434213777777778E7,2.467649315891601E7,5.8923849E7,9.0,1.11831009E8,2.23662018E7,3.066627116559576E7,5.8923849E7,26.0,5.9078631E7,1.9692877E7,3.404248265978003E7,5.9001725E7,17.0,0,1,0,0,192,128,0.05361550626209454,0.03574367084139636,0.0,46.0,27.909090909090914,22.558610531034688,508.8909090909091,1,0,0,6,10,0,0,0,0.0,30.7,20.5,34.5,0,0,0,0,0,0,0,12,0,13,-1,84,3,0,0,0,0,0,1.5736265383147108E15,4.2868225256625004E7,1.573626608905099E15,1.573626496997614E15,No Label
151.101.65.69-192.168.14.155-443-60428-6,151.101.65.69,443,192.168.14.155,60428,6,13/11/2019 11:30:08 AM,3020,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,10264.900662251655,1324.503311258278,1006.6666666666666,1390.0565935721227,2600.0,42.0,2642.0,2642.0,0.0,2642.0,2642.0,420.0,420.0,0.0,420.0,420.0,0,0,0,0,64,52,662.251655629139,662.251655629139,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,1,1,3,0,0,0,1.0,7.75,15.5,0.0,0,0,0,0,0,0,0,7,0,0,-1,0,1,0,0,0,0,0,1.573626608982694E15,0.0,1.573626608982694E15,1.573626608982694E15,No Label
192.168.14.155-34.237.73.95-57786-443-6,192.168.14.155,57786,34.237.73.95,443,6,13/11/2019 11:27:59 AM,119251154,9,11,964.0,1327.0,288.0,0.0,107.11111111111113,131.2939873380008,325.0,0.0,120.63636363636364,155.49358361506287,19.211554128859834,0.1677132617098196,6276376.52631579,1.31843637681809E7,3.977606E7,25.0,1.19050999E8,1.4881374875000002E7,1.7501717229439706E7,4.0016504E7,200069.0,1.19251121E8,1.1925112100000001E7,1.6624935026364246E7,3.9976015E7,261.0,0,1,0,0,288,352,0.07547096776941882,0.09224229394040077,0.0,325.0,122.8095238095238,143.04636278061005,20462.2619047619,0,0,0,10,20,0,0,0,1.0,128.95,107.11111111111111,120.63636363636364,0,0,0,0,0,0,0,48,0,66,-1,90,4,0,0,0,0,0,1.5736265340169805E15,4.1226059128938496E7,1.573626598514033E15,1.573626479263508E15,No Label
192.168.14.153-111.68.6.252-64508-1433-6,111.68.6.252,1433,192.168.14.153,64508,6,13/11/2019 11:30:19 AM,4,1,1,0.0,88.0,0.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,2.2E7,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,250000.0,250000.0,0.0,88.0,58.66666666666667,50.80682368868706,2581.333333333333,1,0,0,1,2,0,0,0,1.0,88.0,0.0,88.0,0,0,0,0,0,0,0,0,0,44,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.235-192.168.14.245-1158-2809-6,192.168.14.245,2809,192.168.14.235,1158,6,13/11/2019 11:29:25 AM,60403684,3,1,480.0,0.0,480.0,0.0,160.0,277.1281292110204,0.0,0.0,0.0,0.0,7.946535181529657,0.06622112651274714,2.0134561333333332E7,3.4873526363111265E7,6.0403041E7,314.0,6.040337E7,3.0201685E7,4.271116725725805E7,6.0403041E7,329.0,0,0,0,0,0,0,0,0,0,60,28,0.049665844884560356,0.016555281628186785,0.0,480.0,96.0,214.66252583997982,46080.0,1,1,0,1,3,0,0,0,0.0,120.0,160.0,0.0,0,0,0,0,0,0,0,120,0,0,-1,8192,1,0,0,0,0,0,7.86813313114448E14,1.1127219730398265E15,1.573626565826184E15,6.0402712E7,No Label
192.168.14.235-192.168.14.245-1158-2813-6,192.168.14.245,2813,192.168.14.235,1158,6,13/11/2019 11:29:25 AM,60403092,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049666331650704235,3.0201546E7,4.271040358193437E7,6.0402362E7,730.0,6.0402362E7,6.0402362E7,0.0,6.0402362E7,6.0402362E7,0,0,0,0,0,0,0,0,0,40,28,0.03311088776713616,0.01655544388356808,0.0,0.0,0.0,0.0,0.0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,8192,0,0,0,0,0,0,6.0401632E7,0.0,6.0401632E7,6.0401632E7,No Label
192.168.14.235-192.168.14.245-1158-2812-6,192.168.14.245,2812,192.168.14.235,1158,6,13/11/2019 11:29:25 AM,60403362,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966610964469163,3.0201681E7,4.2710229633666195E7,6.0402374E7,988.0,6.0402374E7,6.0402374E7,0.0,6.0402374E7,6.0402374E7,0,0,0,0,0,0,0,0,0,40,28,0.033110739763127756,0.016555369881563878,0.0,0.0,0.0,0.0,0.0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,8192,0,0,0,0,0,0,6.0401386E7,0.0,6.0401386E7,6.0401386E7,No Label
192.168.14.235-192.168.14.245-1158-2810-6,192.168.14.245,2810,192.168.14.235,1158,6,13/11/2019 11:29:25 AM,60404004,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966558177169845,3.0202002E7,4.27111729141123E7,6.0403362E7,642.0,6.0403362E7,6.0403362E7,0.0,6.0403362E7,6.0403362E7,0,0,0,0,0,0,0,0,0,40,28,0.03311038784779896,0.01655519392389948,0.0,0.0,0.0,0.0,0.0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,8192,0,0,0,0,0,0,6.040272E7,0.0,6.040272E7,6.040272E7,No Label
192.168.14.235-192.168.14.245-1158-2814-6,192.168.14.245,2814,192.168.14.235,1158,6,13/11/2019 11:29:25 AM,60402826,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966655036967973,3.0201413E7,4.2710604400260225E7,6.0402371E7,455.0,6.0402371E7,6.0402371E7,0.0,6.0402371E7,6.0402371E7,0,0,0,0,0,0,0,0,0,40,28,0.03311103357978648,0.01655551678989324,0.0,0.0,0.0,0.0,0.0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,8192,0,0,0,0,0,0,6.0401916E7,0.0,6.0401916E7,6.0401916E7,No Label
192.168.14.235-192.168.14.245-1158-2811-6,192.168.14.245,2811,192.168.14.235,1158,6,13/11/2019 11:29:25 AM,60404015,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966557272724338,3.02020075E7,4.27116162700641E7,6.0403681E7,334.0,6.0403681E7,6.0403681E7,0.0,6.0403681E7,6.0403681E7,0,0,0,0,0,0,0,0,0,40,28,0.033110381818162254,0.016555190909081127,0.0,0.0,0.0,0.0,0.0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,8192,0,0,0,0,0,0,6.0403347E7,0.0,6.0403347E7,6.0403347E7,No Label
192.168.14.155-52.24.113.72-35744-443-6,192.168.14.155,35744,52.24.113.72,443,6,13/11/2019 11:30:20 AM,6061536,8,6,674.0,3065.0,517.0,0.0,84.25,180.21475284464685,1566.0,0.0,510.8333333333333,772.7815775927028,616.8403520163865,2.3096456079779117,466272.0,1398171.321050345,5099807.0,19.0,5759218.0,822745.4285714286,1892191.2881152597,5099807.0,19.0,919381.0,183876.2,166183.9643398243,308494.0,1216.0,0,0,0,0,256,208,1.3197974902730925,0.9898481177048193,0.0,1566.0,249.2666666666667,528.0543081738397,278841.3523809524,1,2,0,5,13,0,0,0,0.0,267.07142857142856,84.25,510.8333333333333,0,0,0,0,5,6021,0,48,0,218,-1,119,3,0,0,0,0,0,1.5736266212798678E15,1674416.2326285765,1.573626626276139E15,1.573626620256994E15,No Label
192.168.14.155-52.24.113.72-35744-443-6,52.24.113.72,443,192.168.14.155,35744,6,13/11/2019 11:30:26 AM,83,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,373493.9759036145,36144.57831325301,41.5,38.890872965260115,69.0,14.0,0,0,0,0,0,69.0,69.0,0.0,69.0,69.0,0,1,0,0,32,52,12048.192771084337,24096.385542168675,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-103.229.10.150-33552-443-6,192.168.14.155,33552,103.229.10.150,443,6,13/11/2019 11:30:39 AM,5523924,10,8,800.0,3430.0,517.0,0.0,80.0,161.93345684090255,1448.0,0.0,428.74999999999994,650.1302616728875,765.759992353262,3.2585531589500505,324936.70588235295,1153087.4533109341,4790329.0,6.0,5443994.0,604888.2222222222,1572608.5633710455,4790329.0,34.0,689740.0,98534.28571428572,131593.1563427145,381596.0,266.0,0,0,0,0,332,284,1.810307310527806,1.4482458484222447,0.0,1448.0,222.6315789473684,458.7161081063726,210420.4678362573,1,2,0,6,17,0,0,0,0.0,235.0,80.0,428.75,0,0,0,0,7,6945,0,44,0,190,-1,119,4,0,0,0,0,0,1.5736266396631342E15,1360757.2245469352,1.573626644525104E15,1.573626639045075E15,No Label
192.168.14.155-103.229.10.150-33552-443-6,103.229.10.150,443,192.168.14.155,33552,6,13/11/2019 11:30:44 AM,6637,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,4670.784993219829,602.6819346090101,2212.333333333333,3766.126037898006,6561.0,15.0,76.0,76.0,0.0,76.0,76.0,6622.0,6622.0,0.0,6622.0,6622.0,0,0,0,0,64,52,301.34096730450506,301.34096730450506,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,1,1,3,0,0,0,1.0,7.75,15.5,0.0,0,0,0,0,0,0,0,7,0,0,-1,0,1,0,0,0,0,0,1.573626644647234E15,0.0,1.573626644647234E15,1.573626644647234E15,No Label
172.217.19.3-192.168.14.25-80-50992-6,172.217.19.3,80,192.168.14.25,50992,6,13/11/2019 11:30:50 AM,8092,3,1,448.0,0.0,448.0,0.0,149.33333333333331,258.65292059695236,0.0,0.0,0.0,0.0,55363.32179930796,494.31537320810673,2697.333333333333,3925.8077300516557,7203.0,13.0,7216.0,3608.0,5084.097756731277,7203.0,13.0,0,0,0,0,0,0,0,0,0,60,32,370.7365299060801,123.57884330202668,0.0,448.0,89.6,200.35169078398116,40140.8,1,1,0,1,4,0,0,0,0.0,112.0,149.33333333333334,0.0,0,0,0,0,0,0,0,112,0,0,-1,65228,1,0,0,0,0,0,1.573626650767402E15,0.0,1.573626650767402E15,1.573626650767402E15,No Label
