Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
192.168.14.155-216.58.207.10-59522-443-6,192.168.14.155,59522,216.58.207.10,443,6,06/12/2019 09:39:04 AM,47306,2,2,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,0.0,19.5,27.577164466275352,1331.7549570878957,84.55587029129497,15768.666666666668,14046.055329996863,27031.0,30.0,30.0,30.0,0.0,30.0,30.0,20245.0,20245.0,0.0,20245.0,20245.0,0,1,0,0,64,64,42.27793514564748,42.27793514564748,0.0,39.0,20.4,19.603571103245446,384.29999999999995,1,0,0,2,4,0,0,0,1.0,25.5,12.0,19.5,0,0,0,0,0,0,0,6,0,9,-1,248,1,0,0,0,0,0,1.575607144059382E15,0.0,1.575607144059382E15,1.575607144059382E15,No Label
192.168.14.155-216.58.207.10-59522-443-6,216.58.207.10,443,192.168.14.155,59522,6,06/12/2019 09:39:04 AM,34,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58823.529411764706,34.0,0.0,34.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,29411.764705882353,29411.764705882353,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,248,0,0,0,0,0,0,0,0,0,0,No Label
185.29.132.23-192.168.14.174-443-49876-6,185.29.132.23,443,192.168.14.174,49876,6,06/12/2019 09:39:19 AM,6,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,5166666.666666667,333333.3333333333,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,166666.66666666666,166666.66666666666,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,63,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.195-192.168.14.5-7680-59618-6,192.168.14.5,59618,192.168.14.195,7680,6,06/12/2019 09:39:29 AM,2218,4,1,75.0,0.0,75.0,0.0,18.75,37.5,0.0,0.0,0.0,0.0,33814.24706943192,2254.283137962128,554.5,639.0203439641026,1207.0,6.0,1011.0,337.0,573.3088173052984,999.0,6.0,0,0,0,0,0,0,0,0,0,80,32,1803.4265103697026,450.85662759242564,0.0,75.0,12.5,30.618621784789728,937.5,1,1,0,1,4,0,0,0,0.0,15.0,18.75,0.0,0,0,0,0,0,0,0,15,0,0,-1,64240,1,0,0,0,0,0,1.575607169878403E15,1555.6349186104046,1.575607169879503E15,1.575607169877303E15,No Label
182.176.156.50-192.168.14.177-80-49189-6,182.176.156.50,80,192.168.14.177,49189,6,06/12/2019 09:39:38 AM,12907,3,1,404.0,0.0,404.0,0.0,134.66666666666669,233.2495087526088,0.0,0.0,0.0,0.0,31300.844502982876,309.90935151468193,4302.333333333334,6380.243281672991,11634.0,10.0,11644.0,5822.0,8219.409224512428,11634.0,10.0,0,0,0,0,0,0,0,0,0,60,32,232.43201363601148,77.47733787867048,0.0,404.0,80.8,180.674292581983,32643.2,1,1,0,1,4,0,0,0,0.0,101.0,134.66666666666666,0.0,0,0,0,0,0,0,0,101,0,0,-1,65228,1,0,0,0,0,0,1.575607178084019E15,0.0,1.575607178084019E15,1.575607178084019E15,No Label
140.82.113.25-192.168.14.155-443-44744-6,140.82.113.25,443,192.168.14.155,44744,6,06/12/2019 09:39:39 AM,4713074,5,3,50.0,82.0,26.0,0.0,10.0,13.711309200802088,30.0,24.0,27.333333333333332,3.055050463303893,28.007198698768576,1.69740598174355,673296.2857142857,1606536.7312163261,4310257.0,8.0,4511953.0,1127988.25,2255518.5196615546,4511266.0,8.0,4511378.0,2255689.0,3189627.168071215,4511096.0,282.0,0,1,0,0,160,96,1.0608787385897187,0.6365272431538312,0.0,30.0,17.33333333333333,13.152946437965904,172.99999999999997,1,0,0,5,8,0,0,0,0.0,19.5,10.0,27.333333333333332,0,0,0,0,0,0,0,6,0,10,-1,501,2,0,0,0,0,0,1.5756071823560105E15,2311477.62212406,1.575607184240836E15,1.575607179729259E15,No Label
140.82.113.25-192.168.14.155-443-44744-6,192.168.14.155,44744,140.82.113.25,443,6,06/12/2019 09:39:44 AM,117,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,205128.20512820513,25641.02564102564,58.5,53.033008588991066,96.0,21.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0,0,0,64,32,17094.017094017094,8547.008547008547,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-192.30.253.124-40366-443-6,192.168.14.155,40366,192.30.253.124,443,6,06/12/2019 09:39:44 AM,2586998,12,11,1366.0,3873.0,755.0,0.0,113.83333333333336,249.87518096162742,1424.0,0.0,352.0909090909091,555.1326786535728,2025.1271937589438,8.890613753856787,117590.81818181818,367399.15512327827,1724548.0,5.0,2386025.0,216911.36363636362,508058.9799880074,1724548.0,27.0,2586998.0,258699.80000000002,608542.102143731,1968798.0,15.0,0,0,0,0,384,368,4.638581088968759,4.252032664888029,0.0,1424.0,218.29166666666669,424.4715875334748,180176.1286231884,1,2,0,10,22,0,0,0,0.0,227.7826086956522,113.83333333333333,352.09090909090907,0,0,0,0,9,12455,0,59,0,168,-1,31,4,0,0,0,0,0,1.5756071856494645E15,856097.7569362278,1.575607187388304E15,1.575607184801394E15,No Label
192.168.14.155-192.30.253.124-40366-443-6,192.168.14.155,40366,192.30.253.124,443,6,06/12/2019 09:39:47 AM,28,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,857142.8571428572,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,35714.28571428572,35714.28571428572,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,0,0,0,12,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
151.101.8.133-192.168.14.155-443-58300-6,192.168.14.155,58300,151.101.8.133,443,6,06/12/2019 09:39:44 AM,5309379,6,5,675.0,156.0,593.0,0.0,112.5,236.33598964186558,156.0,0.0,31.2,69.76532089799343,156.51547949392952,2.071805384396179,530937.8999999999,1528954.1517145669,4879390.0,4.0,5232148.0,1046429.6,2212131.3569937027,5002036.0,30.0,429959.0,107489.75,116683.5172289414,273554.0,23.0,0,0,0,0,192,176,1.1300756642160976,0.9417297201800814,0.0,593.0,69.25,171.09281107048304,29272.750000000004,1,2,0,4,10,0,0,0,0.0,75.54545454545455,112.5,31.2,0,0,0,0,0,0,0,61,0,14,-1,59,3,0,0,0,0,0,1.5756071852285342E15,1783457.0930106074,1.575607189635012E15,1.575607184448313E15,No Label
151.101.8.133-192.168.14.155-443-58300-6,151.101.8.133,443,192.168.14.155,58300,6,06/12/2019 09:39:49 AM,588,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,52721.08843537415,6802.721088435374,196.0,288.85809664954866,529.0,13.0,59.0,59.0,0.0,59.0,59.0,575.0,575.0,0.0,575.0,575.0,0,0,0,0,64,52,3401.360544217687,3401.360544217687,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,1,1,3,0,0,0,1.0,7.75,15.5,0.0,0,0,0,0,0,0,0,7,0,0,-1,0,1,0,0,0,0,0,1.575607189834505E15,0.0,1.575607189834505E15,1.575607189834505E15,No Label
192.168.14.206-110.93.194.81-60443-443-6,110.93.194.81,443,192.168.14.206,60443,6,06/12/2019 09:39:54 AM,6,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,1.2833333333333332E7,500000.0,3.0,1.4142135623730951,4.0,2.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,1,0,0,40,20,333333.3333333333,166666.66666666666,0.0,46.0,30.75,21.68524844220144,470.25,1,0,0,2,3,0,0,0,0.0,41.0,15.5,46.0,0,0,0,0,0,0,0,10,0,15,-1,168,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-192.30.253.124-40380-443-6,192.168.14.155,40380,192.30.253.124,443,6,06/12/2019 09:39:48 AM,7205883,11,12,1507.0,3875.0,755.0,0.0,137.0,254.12910104905342,1424.0,0.0,322.9166666666667,538.948885809361,746.8897288507183,3.1918364480799926,327540.1363636364,1309886.7264542305,6179459.0,8.0,6799917.0,679991.7,2005302.04336144,6382148.0,215.0,7205883.0,655080.2727272727,1902141.494457607,6382302.0,8.0,0,0,0,0,352,400,1.5265304751686921,1.6653059729113004,0.0,1424.0,224.24999999999997,421.7864955473171,177903.84782608695,1,2,0,12,22,0,0,0,1.0,234.0,137.0,322.9166666666667,0,0,0,0,11,12717,0,65,0,168,-1,31,6,0,0,0,0,0,1.575607189955969E15,1989363.7924485593,1.575607195837518E15,1.575607188834513E15,No Label
192.168.14.155-192.30.253.124-40380-443-6,192.168.14.155,40380,192.30.253.124,443,6,06/12/2019 09:39:56 AM,42,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,571428.5714285715,71428.57142857143,21.0,21.213203435596427,36.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,64,32,47619.04761904762,23809.52380952381,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-192.30.253.124-40386-443-6,192.168.14.155,40386,192.30.253.124,443,6,06/12/2019 09:39:56 AM,1696907,13,13,1465.0,3875.0,763.0,0.0,112.6923076923077,240.55920429123213,1424.0,0.0,298.0769230769231,523.718986597848,3146.9019810749796,15.321994664410012,67876.27999999998,139945.8175251884,581540.0,8.0,1496023.0,124668.58333333334,242064.41392979317,827390.0,8.0,1696755.0,141396.25,241796.12138483528,834827.0,16.0,0,0,0,0,416,432,7.660997332205006,7.660997332205006,0.0,1424.0,197.7777777777778,404.2948593951367,163454.33333333337,1,2,0,12,25,0,0,0,1.0,205.3846153846154,112.6923076923077,298.0769230769231,0,0,0,0,14,3572,0,56,0,149,-1,31,6,0,0,0,0,0,1.575607196789406E15,508318.20667776663,1.575607197772237E15,1.575607196075441E15,No Label
192.168.14.155-192.30.253.124-40388-443-6,192.168.14.155,40388,192.30.253.124,443,6,06/12/2019 09:39:57 AM,619700,9,7,1368.0,3825.0,763.0,0.0,152.0,284.2081103698485,1978.0,0.0,546.4285714285714,809.6169582263078,8379.861223172502,25.818944650637405,41313.333333333336,82974.35529613667,203466.0,17.0,419049.0,52381.125,92643.53831208166,203522.0,17.0,611969.0,101994.83333333333,110894.5377508138,205521.0,130.0,0,0,0,0,288,240,14.52315636598354,11.295788284653865,0.0,1978.0,305.47058823529414,575.0428372789999,330674.26470588235,1,2,0,8,15,0,0,0,0.0,324.5625,152.0,546.4285714285714,0,0,0,0,9,12452,0,85,0,239,-1,31,4,0,0,0,0,0,1.5756071981831922E15,186835.78396101124,1.575607198394344E15,1.575607197775395E15,No Label
192.168.14.155-192.30.253.124-40388-443-6,192.30.253.124,443,192.168.14.155,40388,6,06/12/2019 09:39:58 AM,40,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,600000.0,75000.0,20.0,21.213203435596427,35.0,5.0,0,0,0,0,0,35.0,35.0,0.0,35.0,35.0,0,1,0,0,32,52,24999.999999999996,49999.99999999999,0.0,24.0,12.0,13.856406460551018,192.0,1,0,1,1,2,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,0,0,0,8,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.35-192.168.14.1-443-52170-6,157.240.13.35,443,192.168.14.1,52170,6,06/12/2019 09:40:05 AM,10,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,3899999.9999999995,199999.99999999997,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,99999.99999999999,99999.99999999999,0.0,39.0,26.0,22.516660498395403,507.0,1,0,0,1,2,0,0,0,1.0,39.0,0.0,39.0,0,0,0,0,0,0,0,0,0,19,-1,151,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.2-192.168.14.34-56261-7680-6,192.168.14.2,56261,192.168.14.34,7680,6,06/12/2019 09:40:08 AM,3850,4,1,75.0,0.0,75.0,0.0,18.75,37.5,0.0,0.0,0.0,0.0,19480.51948051948,1298.7012987012986,962.5000000000001,905.6329278465972,2238.0,313.0,2872.0,957.3333333333333,1109.0970802113463,2238.0,313.0,0,0,0,0,0,0,0,0,0,80,32,1038.9610389610389,259.7402597402597,0.0,75.0,12.5,30.618621784789728,937.5,1,1,0,1,4,0,0,0,0.0,15.0,18.75,0.0,0,0,0,0,0,0,0,15,0,0,-1,64240,1,0,0,0,0,0,1.5756072080629825E15,2052.7309857845476,1.575607208064434E15,1.575607208061531E15,No Label
192.168.14.177-110.93.233.33-49191-80-6,110.93.233.33,80,192.168.14.177,49191,6,06/12/2019 09:40:08 AM,14003,3,1,404.0,0.0,404.0,0.0,134.66666666666669,233.2495087526088,0.0,0.0,0.0,0.0,28850.96050846247,285.6530743412126,4667.666666666666,6936.3962064845555,12639.0,6.0,12645.0,6322.5,8932.879966729655,12639.0,6.0,0,0,0,0,0,0,0,0,0,60,32,214.23980575590946,71.41326858530314,0.0,404.0,80.8,180.674292581983,32643.2,1,1,0,1,4,0,0,0,0.0,101.0,134.66666666666666,0.0,0,0,0,0,0,0,0,101,0,0,-1,65228,1,0,0,0,0,0,1.575607208085497E15,0.0,1.575607208085497E15,1.575607208085497E15,No Label
192.168.14.155-35.162.117.80-54316-443-6,192.168.14.155,54316,35.162.117.80,443,6,06/12/2019 09:40:11 AM,6054845,9,7,674.0,3065.0,517.0,0.0,74.88888888888889,170.89868668632627,1448.0,0.0,437.85714285714283,691.3634906403984,617.5220009760778,2.6425119057548128,403656.33333333326,1221412.7274748383,4791780.0,29.0,5745488.0,718186.0,1653322.1890600407,4791780.0,31.0,1222628.0,203771.33333333334,157073.49722555574,315388.0,1023.0,0,0,0,0,312,240,1.4864129469870822,1.1560989587677306,0.0,1448.0,219.9411764705883,479.0419436996404,229481.18382352943,1,2,0,5,15,0,0,0,0.0,233.6875,74.88888888888889,437.85714285714283,0,0,0,0,6,4072,0,42,0,191,-1,119,3,0,0,0,0,0,1.575607212347951E15,1512990.5995865373,1.575607217261785E15,1.575607211247445E15,No Label
192.168.14.155-13.35.19.18-51854-443-6,192.168.14.155,51854,13.35.19.18,443,6,06/12/2019 09:40:11 AM,5472935,9,8,674.0,3957.0,517.0,0.0,74.88888888888889,170.89868668632627,1448.0,0.0,494.62500000000006,650.8787329449319,846.1638956062881,3.1061943911265164,342058.4375,1291564.13650297,5184003.0,16.0,5394736.0,674342.0,1822761.4611811228,5184003.0,16.0,247413.0,35344.71428571429,42495.340315985566,83767.0,730.0,0,0,0,0,288,272,1.6444558541258028,1.4617385370007137,0.0,1448.0,257.2777777777778,486.0044547793358,236200.33006535945,1,2,0,5,16,0,0,0,0.0,272.4117647058824,74.88888888888889,494.625,0,0,0,0,6,27352,0,39,0,232,-1,118,3,0,0,0,0,0,1.57560721235978E15,1412301.4783236135,1.575607217260918E15,1.575607211829539E15,No Label
192.168.14.155-13.35.19.18-51852-443-6,192.168.14.155,51852,13.35.19.18,443,6,06/12/2019 09:40:11 AM,5497415,9,8,674.0,3957.0,517.0,0.0,74.88888888888889,170.89868668632627,1448.0,0.0,494.62500000000006,650.8787329449319,842.39592608526,3.0923625012846947,343588.43750000006,1296525.4605957144,5204147.0,11.0,5419344.0,677418.0,1829674.79249971,5204147.0,11.0,249380.0,35625.71428571429,42403.3255484924,83034.0,831.0,0,0,0,0,288,272,1.6371330889154265,1.455229412369268,0.0,1448.0,257.2777777777778,486.0044547793358,236200.33006535945,1,2,0,5,16,0,0,0,0.0,272.4117647058824,74.88888888888889,494.625,0,0,0,0,6,27276,0,39,0,232,-1,118,3,0,0,0,0,0,1.5756072123387452E15,1417733.432797402,1.575607217258664E15,1.575607211805208E15,No Label
192.168.14.155-35.162.117.80-54316-443-6,35.162.117.80,443,192.168.14.155,54316,6,06/12/2019 09:40:17 AM,74,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,418918.91891891893,40540.54054054054,37.0,33.94112549695428,61.0,13.0,0,0,0,0,0,61.0,61.0,0.0,61.0,61.0,0,1,0,0,32,52,13513.513513513513,27027.027027027027,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-216.58.207.14-33766-443-6,192.168.14.155,33766,216.58.207.14,443,6,06/12/2019 09:40:30 AM,48138,3,3,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,10739.955959948482,124.6416552411816,9627.6,7626.074927510219,16358.0,68.0,31712.0,15856.0,18189.61483924275,28718.0,2994.0,35672.0,17836.0,2090.2076451874345,19314.0,16358.0,0,0,0,0,96,112,62.3208276205908,62.3208276205908,0.0,517.0,73.85714285714286,195.4076325457705,38184.14285714286,1,2,0,1,5,0,0,0,1.0,86.16666666666667,172.33333333333334,0.0,0,0,0,0,0,0,0,86,0,0,-1,240,1,0,0,0,0,0,1.575607230640468E15,16395.4619331082,1.57560723065578E15,1.57560723062317E15,No Label
192.168.14.155-216.58.207.14-33766-443-6,216.58.207.14,443,192.168.14.155,33766,6,06/12/2019 09:40:30 AM,79748,4,4,3782.0,0.0,1418.0,0.0,945.5,668.4516935924889,0.0,0.0,0.0,0.0,47424.386818478204,100.31599538546422,11392.571428571428,29297.726139623548,77827.0,7.0,1921.0,640.3333333333333,523.7311651346837,962.0,36.0,79741.0,26580.333333333336,44425.09228277791,77878.0,902.0,0,0,0,0,128,92,50.15799769273211,50.15799769273211,0.0,1418.0,420.2222222222223,644.8918083248107,415885.4444444444,1,0,3,1,5,0,0,0,1.0,472.75,945.5,0.0,0,0,0,0,0,0,0,472,0,0,-1,0,3,0,0,0,0,0,1.5756072307539678E15,35211.84553399091,1.57560723077062E15,1.575607230690989E15,No Label
192.168.14.177-110.93.233.34-49193-80-6,110.93.233.34,80,192.168.14.177,49193,6,06/12/2019 09:40:38 AM,13771,3,1,404.0,0.0,404.0,0.0,134.66666666666669,233.2495087526088,0.0,0.0,0.0,0.0,29337.012562631615,290.4654709171447,4590.333333333334,6793.671785811655,12396.0,11.0,12407.0,6203.5,8757.517484995391,12396.0,11.0,0,0,0,0,0,0,0,0,0,60,32,217.84910318785853,72.61636772928618,0.0,404.0,80.8,180.674292581983,32643.2,1,1,0,1,4,0,0,0,0.0,101.0,134.66666666666666,0.0,0,0,0,0,0,0,0,101,0,0,-1,65228,1,0,0,0,0,0,1.575607238085868E15,0.0,1.575607238085868E15,1.575607238085868E15,No Label
192.168.14.155-216.58.207.3-37156-443-6,192.168.14.155,37156,216.58.207.3,443,6,06/12/2019 09:39:41 AM,58881154,1,5,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,11.2,25.043961347997644,0.9510683163580659,0.10190017675264992,1.17762308E7,1.953128083916036E7,4.5039968E7,44.0,0,0,0,0,0,5.8881154E7,1.47202885E7,2.1244641007475626E7,4.5056288E7,44.0,0,0,0,0,32,160,0.01698336279210832,0.0849168139605416,0.0,56.0,8.0,21.166010488516726,448.0,1,0,0,1,6,0,0,0,5.0,9.333333333333334,0.0,11.2,0,0,0,0,0,0,0,0,0,9,-1,277,0,0,0,0,0,0,1.575607216356118E15,3.0762709904359028E7,1.575607240575203E15,1.57560718174277E15,No Label
172.217.19.14-192.168.14.155-80-58138-6,192.168.14.155,58138,172.217.19.14,80,6,06/12/2019 09:39:41 AM,59038529,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08469045697259836,1.475963225E7,2.1231306939550288E7,4.5040299E7,15708.0,0,0,0,0,0,5.9038529E7,1.9679509666666668E7,2.3057386331553545E7,4.5056321E7,15708.0,0,0,0,0,32,128,0.016938091394519673,0.06775236557807869,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,240,0,0,0,0,0,0,1.0504048074811182E15,9.09677235454483E14,1.575607226750723E15,1.3950478E7,No Label
192.168.14.155-216.58.207.16-44280-80-6,192.168.14.155,44280,216.58.207.16,80,6,06/12/2019 09:39:41 AM,59224272,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08442484527289758,1.4806068E7,2.122920629618754E7,4.5040319E7,15684.0,0,0,0,0,0,5.9224272E7,1.9741424E7,2.3034651590767093E7,4.5056367E7,15684.0,0,0,0,0,32,128,0.016884969054579514,0.06753987621831806,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,240,0,0,0,0,0,0,1.0504048075430252E15,9.096772353472795E14,1.575607226750745E15,1.4136173E7,No Label
192.168.14.195-192.168.14.5-7680-59643-6,192.168.14.5,59643,192.168.14.195,7680,6,06/12/2019 09:40:50 AM,3609,4,1,75.0,0.0,75.0,0.0,18.75,37.5,0.0,0.0,0.0,0.0,20781.379883624275,1385.4253255749516,902.25,677.7051349960394,1572.0,317.0,2037.0,679.0,624.4061178431871,1400.0,317.0,0,0,0,0,0,0,0,0,0,80,32,1108.3402604599612,277.0850651149903,0.0,75.0,12.5,30.618621784789728,937.5,1,1,0,1,4,0,0,0,0.0,15.0,18.75,0.0,0,0,0,0,0,0,0,15,0,0,-1,64240,1,0,0,0,0,0,1.5756072502587095E15,1877.3685040502837,1.575607250260037E15,1.575607250257382E15,No Label
140.82.113.3-192.168.14.155-443-38342-6,192.168.14.155,38342,140.82.113.3,443,6,06/12/2019 09:39:46 AM,72802833,52,68,5498.0,70333.0,1298.0,0.0,105.73076923076923,335.62333669268287,1424.0,0.0,1034.3088235294117,599.4116582453049,1041.5940819226087,1.6482875055150668,611788.512605042,2284265.4412794327,1.004644E7,7.0,7.2605256E7,1423632.4705882354,3395762.8475130145,1.0243956E7,144.0,7.2802833E7,1086609.447761194,3031883.4460222623,1.0244121E7,28.0,0,0,0,0,1664,2192,0.7142579190565289,0.9340295864585378,0.0,1424.0,626.702479338843,680.8168457158417,463511.57741046825,1,2,0,49,119,0,0,0,1.0,631.925,105.73076923076923,1034.3088235294117,0,0,0,0,20,28523,0,45,0,586,-1,40,6,0,0,0,0,0,1.5756071962516788E15,1.3695141776799584E7,1.575607258617475E15,1.575607186012109E15,No Label
140.82.113.3-192.168.14.155-443-38342-6,192.168.14.155,38342,140.82.113.3,443,6,06/12/2019 09:40:58 AM,25,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,960000.0,80000.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,40000.0,40000.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,0,0,0,12,-1,606,0,0,0,0,0,0,0,0,0,0,No Label
140.82.113.3-192.168.14.155-443-38340-6,192.168.14.155,38340,140.82.113.3,443,6,06/12/2019 09:39:46 AM,72807250,18,23,4155.0,11339.0,1210.0,0.0,230.83333333333337,458.35951083889444,1424.0,0.0,493.00000000000017,627.1554831140361,212.8084771777536,0.5631307321729636,1820181.2499999998,3729784.0637841476,1.0046103E7,14.0,6.3596764E7,3740986.117647059,4843464.739806966,1.0243954E7,959.0,7.280725E7,3309420.454545455,4673291.722912883,1.024383E7,27.0,0,0,0,0,576,752,0.24722812631983768,0.3159026058531259,0.0,1424.0,368.90476190476187,564.3503845680776,318491.3565621371,1,2,0,15,40,0,0,0,1.0,377.9024390243902,230.83333333333334,493.0,0,0,0,0,6,11737,0,101,0,276,-1,37,5,0,0,0,0,0,1.5756072002213858E15,2.035319649388669E7,1.575607258621726E15,1.575607186011914E15,No Label
140.82.113.3-192.168.14.155-443-38340-6,192.168.14.155,38340,140.82.113.3,443,6,06/12/2019 09:40:58 AM,21,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,1142857.142857143,95238.09523809524,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,47619.04761904762,47619.04761904762,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,0,0,0,12,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
