Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.14.155-116.202.114.39-44968-80-6,116.202.114.39,80,192.168.14.155,44968,6,20/11/2019 09:33:00 AM,112639218,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26633707631031317,3884110.965517242,4654854.627061757,1.0249524E7,14.0,1.09602111E8,8430931.615384614,3078503.5875765067,1.0249577E7,990648.0,1.12639218E8,7509281.2,3812015.345750895,1.0249538E7,54.0,0,0,0,0,448,512,0.12429063561147947,0.14204644069883368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,501,0,0,0,0,0,0,1.574224435340022E15,3.447108909453266E7,1.574224493435242E15,1.574224380925934E15,No Label
192.168.14.171-192.168.14.255-137-137-17,192.168.14.171,137,192.168.14.255,137,17,20/11/2019 09:32:51 AM,112111037,127,1,6350.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,57.086261721047144,1.141725234420943,882764.070866142,1334394.2894445497,1.5721192E7,48305.0,1.11799869E8,887300.5476190476,1338737.6381710144,1.5721192E7,48305.0,0,0,0,0,0,0,0,0,0,1016,8,1.1328055060270292,0.008919728393913617,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.390625,50.0,50.0,0,0,0,0,42,67,0,49,0,0,-1,-1,127,0,0,0,0,0,1.5742244198366002E15,2.829547848428668E7,1.574224482519847E15,1.574224371908781E15,No Label
192.168.14.239-192.168.14.255-137-137-17,192.168.14.239,137,192.168.14.255,137,17,20/11/2019 09:33:05 AM,119416385,16,1,800.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,7.117951192376155,0.1423590238475231,7463524.062499999,1.0262739821358267E7,2.2308273E7,763849.0,1.18652443E8,7910162.866666666,1.0460745454454299E7,2.2308273E7,763849.0,0,0,0,0,0,0,0,0,0,128,8,0.13398496362119822,0.008374060226324889,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.94117647058823,50.0,50.0,0,0,0,0,0,0,0,47,0,2,-1,-1,16,0,0,0,0,0,1.5742244418955438E15,3.626772545470819E7,1.574224503735719E15,1.574224386612061E15,No Label
192.168.14.155-74.125.167.92-41082-443-6,192.168.14.155,41082,74.125.167.92,443,6,20/11/2019 09:35:00 AM,10005521,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.29983446139386444,5002760.5,7056229.176062276,9992268.0,13253.0,0,0,0,0,0,1.0005521E7,5002760.5,7056229.176062276,9992268.0,13253.0,0,0,0,0,0,96,0.0,0.29983446139386444,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,-1,330,0,0,0,0,0,0,9979015.0,0.0,9979015.0,9979015.0,No Label
192.168.14.155-74.125.167.92-41082-443-6,192.168.14.155,41082,74.125.167.92,443,6,20/11/2019 09:35:10 AM,39,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,794871.7948717949,51282.05128205128,39.0,0.0,39.0,39.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,25641.02564102564,25641.02564102564,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,2508,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.255-192.168.14.114-137-137-17,192.168.14.114,137,192.168.14.255,137,17,20/11/2019 09:32:54 AM,118698242,29,1,1450.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,12.637086908161622,0.2527417381632325,4093042.8275862066,6912353.880818929,2.18638E7,268472.0,1.18220713E8,4222168.321428572,7003488.595287992,2.18638E7,268472.0,0,0,0,0,0,0,0,0,0,232,8,0.24431701355779137,0.008424724605441082,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,51.666666666666664,50.0,50.0,0,0,0,0,6,152,0,48,0,1,-1,-1,29,0,0,0,0,0,1.5742244371138568E15,4.0860497941161916E7,1.574224492021003E15,1.5742243743404E15,No Label
192.168.14.246-192.168.14.255-137-137-17,192.168.14.246,137,192.168.14.255,137,17,20/11/2019 09:32:54 AM,92522258,3,1,150.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2.1616420126711566,0.04323284025342313,3.0840752666666664E7,5.211924073295846E7,9.1022868E7,749405.0,1499390.0,749695.0,410.1219330881976,749985.0,749405.0,0,0,0,0,0,0,0,0,0,24,8,0.03242463019006735,0.010808210063355783,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.5,50.0,50.0,0,0,0,0,0,0,0,37,0,12,-1,-1,3,0,0,0,0,0,1.049482977201518E15,9.088788402677245E14,1.574224465802567E15,9.1022868E7,No Label
192.168.14.155-74.125.167.92-41096-443-6,192.168.14.155,41096,74.125.167.92,443,6,20/11/2019 09:35:14 AM,36194532,1043,1230,3114.0,1694725.0,1324.0,0.0,2.985618408437204,57.6343026746637,1396.0,0.0,1377.8252032520331,146.05199710159076,46908.7153827545,62.79954110195429,15930.691901408449,377016.460918913,1.0227273E7,3.0,2.6231019E7,25173.722648752402,464121.19587642676,1.0240227E7,49.0,3.6194532E7,29450.39218877136,513154.562583376,1.0240769E7,9.0,0,0,0,0,47652,39376,28.81650742161827,33.98303368033602,0.0,1396.0,746.6310466138971,694.7297225185388,482649.38735068595,1,2,0,26,2272,0,0,0,1.0,746.9595248570172,2.9856184084372,1377.8252032520325,0,0,0,0,613,1102092,0,1,0,745,-1,281,4,0,0,0,0,0,1.5735313310012245E15,3.303376704970419E13,1.574224540874681E15,9923556.0,No Label
192.168.14.155-74.125.167.92-41096-443-6,192.168.14.155,41096,74.125.167.92,443,6,20/11/2019 09:35:50 AM,37,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,837837.8378378379,54054.05405405405,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,27027.027027027027,27027.027027027027,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,5960,0,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,20/11/2019 09:33:36 AM,64120057,4,1,1244.0,311.0,311.0,311.0,311.0,0.0,311.0,311.0,311.0,0.0,24.25138205975082,0.07797872044935955,1.603001425E7,1.2409950027796844E7,3.307043E7,4999942.0,5.9120115E7,1.9706705E7,1.2243445606193095E7,3.307043E7,9029833.0,0,0,0,0,0,0,0,0,0,32,8,0.06238297635948764,0.01559574408987191,311.0,311.0,311.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,373.2,311.0,311.0,0,0,0,0,0,0,0,248,0,62,-1,-1,4,0,0,0,0,0,1.574224442230936E15,1.935251631756116E7,1.574224463281197E15,1.574224425210825E15,No Label
192.168.14.155-110.93.194.206-45396-443-6,192.168.14.155,45396,110.93.194.206,443,6,20/11/2019 09:34:28 AM,90535259,1286,2320,5534.0,3294483.0,1295.0,0.0,4.30326594090202,70.3491886755063,2112.0,0.0,1420.0357758620694,156.4001017263419,36450.0752132382,39.82978609471919,25113.802773925134,480176.3590199571,1.0238303E7,4.0,8.0806286E7,62884.26926070038,755939.0183087679,1.0240023E7,275.0,9.0535259E7,39040.64639931005,598763.5784776618,1.0240191E7,38.0,0,0,0,0,43592,74256,14.204410681588707,25.62537541313048,0.0,2112.0,914.8924313834195,691.0872807246684,477601.62957941665,1,2,0,105,3605,0,0,0,1.0,915.1461453133666,4.303265940902022,1420.035775862069,0,0,0,0,578,1184659,0,1,0,913,-1,300,6,0,0,0,0,0,1.5737876917281812E15,2.622251067047003E13,1.574224549593708E15,9723206.0,No Label
192.168.14.155-110.93.194.206-45396-443-6,192.168.14.155,45396,110.93.194.206,443,6,20/11/2019 09:35:59 AM,37,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,837837.8378378379,54054.05405405405,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,27027.027027027027,27027.027027027027,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,3455,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.208-192.168.14.255-137-137-17,192.168.14.208,137,192.168.14.255,137,17,20/11/2019 09:33:55 AM,61667130,45,1,2520.0,68.0,68.0,50.0,56.00000000000001,8.581163303210332,68.0,68.0,68.0,0.0,41.96725224605069,0.7459403413131113,1370380.6666666667,4511208.701127005,2.208609E7,38.0,6.1667084E7,1401524.6363636362,4558466.895547368,2.208609E7,38.0,0,0,0,0,0,0,0,0,0,360,8,0.7297242469367392,0.016216094376371983,50.0,68.0,56.51063829787234,8.742381379945307,76.42923219241442,0,0,0,0,0,0,0,0,0.0,57.73913043478261,56.0,68.0,0,0,0,0,40,155,0,54,0,1,-1,-1,45,0,0,0,0,0,1.5742244461249732E15,1.4150722056424595E7,1.574224496697611E15,1.574224435772554E15,No Label
192.168.14.132-192.168.14.255-137-137-17,192.168.14.132,137,192.168.14.255,137,17,20/11/2019 09:33:39 AM,115043459,14,1,700.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,6.5192754678907905,0.13038550935781582,8217389.92857143,1.5032314611494597E7,5.2764754E7,749408.0,1.14293825E8,8791832.692307692,1.5485367008252153E7,5.2764754E7,749408.0,0,0,0,0,0,0,0,0,0,112,8,0.12169314206729476,0.008692367290521055,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,53.333333333333336,50.0,50.0,0,0,0,0,0,0,0,46,0,3,-1,-1,14,0,0,0,0,0,1.574224489122033E15,3.576569521426078E7,1.574224533982896E15,1.574224420438941E15,No Label
192.168.14.155-35.162.235.163-52858-443-6,192.168.14.155,52858,35.162.235.163,443,6,20/11/2019 09:36:22 AM,6068674,8,6,370.0,3454.0,213.0,0.0,46.25,80.26162577115275,1955.0,0.0,575.6666666666667,886.9021742371966,630.1211763887795,2.306928993055155,466821.0769230769,1395241.0027996635,5089948.0,33.0,5761406.0,823058.0,1887985.7531543153,5089948.0,44.0,932444.0,186488.8,168708.81764359563,314274.0,1048.0,0,0,0,0,256,208,1.31824513888866,0.9886838541664951,0.0,1955.0,254.93333333333337,598.1322675828562,357762.2095238095,1,2,0,5,13,0,0,0,0.0,273.14285714285717,46.25,575.6666666666666,0,0,0,0,5,6068,0,26,0,246,-1,119,3,0,0,0,0,0,1.5742245839423348E15,1673762.2068398132,1.574224588935108E15,1.574224582912761E15,No Label
192.168.14.155-35.162.235.163-52858-443-6,35.162.235.163,443,192.168.14.155,52858,6,20/11/2019 09:36:29 AM,92,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,336956.52173913043,32608.695652173912,46.0,42.42640687119285,76.0,16.0,0,0,0,0,0,76.0,76.0,0.0,76.0,76.0,0,1,0,0,32,52,10869.565217391304,21739.130434782608,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-110.93.194.206-45404-443-6,192.168.14.155,45404,110.93.194.206,443,6,20/11/2019 09:36:08 AM,30423710,143,281,1819.0,389912.0,1210.0,0.0,12.720279720279725,111.16941807625948,1677.0,0.0,1387.5871886121,269.6155074087582,12875.845845230579,13.936498868809885,71923.66430260047,842394.0041003434,1.005015E7,5.0,2.0390297E7,143593.64084507042,1185511.2171417137,1.0051931E7,561.0,3.042371E7,108656.10714285713,1034217.6594222382,1.0052084E7,253.0,0,0,0,0,4576,9008,4.700281458112768,9.236217410697117,0.0,1677.0,921.7199999999995,690.4035080749983,476657.00396226416,1,2,0,15,423,0,0,0,1.0,923.8938679245283,12.72027972027972,1387.5871886120997,0,0,0,0,276,1176482,0,4,0,919,-1,270,3,0,0,0,0,0,1.5704941784320905E15,7.663205249426444E13,1.574224588501618E15,1.002766E7,No Label
192.168.14.155-110.93.194.206-45404-443-6,192.168.14.155,45404,110.93.194.206,443,6,20/11/2019 09:36:38 AM,38,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,815789.4736842104,52631.57894736842,38.0,0.0,38.0,38.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,26315.78947368421,26315.78947368421,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,3412,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-192.168.14.255-138-138-17,192.168.14.177,138,192.168.14.255,138,17,20/11/2019 09:33:47 AM,21329617,2,1,380.0,201.0,201.0,179.0,190.0,15.556349186104045,201.0,201.0,201.0,0.0,27.239120139850613,0.1406495015827054,1.06648085E7,1.506272006347806E7,2.131576E7,13857.0,13857.0,13857.0,0.0,13857.0,13857.0,0,0,0,0,0,0,0,0,0,16,8,0.09376633438847028,0.04688316719423514,179.0,201.0,195.5,11.0,121.00000000000001,0,0,0,0,0,0,0,0,0.0,260.6666666666667,190.0,201.0,0,0,0,0,0,0,0,126,0,67,-1,-1,2,0,0,0,0,0,7.871122244844785E14,1.1131447528305688E15,1.574224427653197E15,2.131576E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/11/2019 09:34:51 AM,119718803,168,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4116412440241322,712611.9226190478,1075920.243619776,7489453.0,659.0,1.19484377E8,715475.3113772455,1078513.8673041023,7489453.0,659.0,0,0,0,0,0,0,0,0,0,0,0,1.4032883372547587,0.008352906769373563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.5742245575269602E15,3.383393164233065E7,1.574224608211459E15,1.574224491975857E15,No Label
136.153.35.0-0.0.32.20-0-0-0,136.153.35.0,0,0.0.32.20,0,0,20/11/2019 09:34:52 AM,119999286,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083393329523644,999994.0499999999,44.037770266941166,1000259.0,999810.0,1.18999286E8,999994.0000000001,44.220556612493475,1000259.0,999810.0,0,0,0,0,0,0,0,0,0,0,0,1.0000059500354028,0.00833338291696169,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.5742245528775285E15,3.4496160807582274E7,1.574224611877192E15,1.574224493877868E15,No Label
192.168.14.155-216.58.207.110-48666-443-6,192.168.14.155,48666,216.58.207.110,443,6,20/11/2019 09:34:58 AM,119992597,49,76,9325.0,1993.0,708.0,0.0,190.30612244897955,275.22265259858494,76.0,0.0,26.223684210526322,28.29068100238924,94.32248557800611,1.0417309327841282,967682.233870968,3485474.797698996,2.1149621E7,2.0,1.19881825E8,2497538.020833333,5288839.69192838,2.1165323E7,21.0,1.00152307E8,1335364.0933333333,3831393.3851543795,2.1166169E7,2.0,0,0,0,0,1568,2432,0.4083585256513783,0.63337240713275,0.0,708.0,89.82539682539688,189.865892855566,36049.057269841265,0,0,0,76,125,0,0,0,1.0,90.544,190.30612244897958,26.223684210526315,0,0,0,0,5,6963,0,74,0,15,-1,1050,35,0,0,0,0,0,1.5742245475752388E15,3.430145502184938E7,1.574224618937841E15,1.574224498961903E15,No Label
