Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.14.247-192.168.17.37-7680-55313-6,192.168.17.37,55313,192.168.14.247,7680,6,15/11/2019 10:44:56 AM,7067,5,1,89.0,0.0,75.0,0.0,17.8,32.545352970892786,0.0,0.0,0.0,0.0,12593.745578038772,849.0165558228385,1413.4,1052.3332647027746,2736.0,337.0,5129.0,1282.25,1166.9925378224718,2736.0,337.0,0,0,0,0,0,0,0,0,0,100,32,707.5137965190321,141.5027593038064,0.0,75.0,12.714285714285715,27.956599016536842,781.5714285714288,1,1,0,2,5,0,0,0,0.0,14.833333333333334,17.8,0.0,0,0,0,0,0,0,0,14,0,0,-1,64240,2,0,0,0,0,0,1.5737966968493962E15,2331.4391120793466,1.573796696851068E15,1.573796696846733E15,No Label
192.168.14.155-216.115.100.123-51470-443-6,192.168.14.155,51470,216.115.100.123,443,6,15/11/2019 10:45:06 AM,563929,8,7,581.0,5234.0,517.0,0.0,72.625,180.94587785933592,1448.0,0.0,747.7142857142858,708.8624018537763,10311.581777138612,26.599093148250933,40280.642857142855,97263.7029132713,269787.0,9.0,294554.0,42079.14285714286,101220.63620861208,271048.0,166.0,543794.0,90632.33333333333,138793.59439349736,270349.0,896.0,0,0,0,0,256,240,14.186183012400496,12.412910135850435,0.0,1448.0,363.4375,582.3199542920255,339096.5291666667,1,2,0,4,14,0,0,0,0.0,387.6666666666667,72.625,747.7142857142857,0,0,0,0,6,19784,0,38,0,348,-1,118,2,0,0,0,0,0,1.573796706791988E15,177582.9452185822,1.573796706902607E15,1.573796706338956E15,No Label
192.168.14.155-216.115.100.123-51470-443-6,216.115.100.123,443,192.168.14.155,51470,6,15/11/2019 10:45:07 AM,93,2,3,287.0,287.0,287.0,0.0,143.5,202.93964620053913,287.0,0.0,95.66666666666666,165.6995272574226,6172043.010752688,53763.44086021506,23.25,22.808989455914087,57.0,8.0,28.0,28.0,0.0,28.0,28.0,76.0,38.0,26.870057685088806,57.0,19.0,0,1,0,0,64,72,21505.376344086024,32258.064516129034,0.0,287.0,143.5,157.19637400398267,24710.7,1,0,2,2,3,0,0,0,1.0,172.2,143.5,95.66666666666667,0,0,0,0,0,0,0,57,0,57,-1,0,1,0,0,0,0,0,1.573796707172722E15,42.42640687119285,1.573796707172752E15,1.573796707172692E15,No Label
192.168.14.155-52.113.194.133-53700-443-6,192.168.14.155,53700,52.113.194.133,443,6,15/11/2019 10:45:17 AM,327589,8,7,610.0,5956.0,517.0,0.0,76.25000000000001,181.03886717655806,1576.0,0.0,850.8571428571429,796.959938050303,20043.40805094188,45.789083272026836,23399.214285714286,49900.86051081464,139502.0,22.0,191928.0,27418.285714285714,53047.689480674795,141314.0,109.0,280798.0,46799.66666666667,70569.73910584244,140140.0,999.0,0,0,0,0,160,172,24.420844411747645,21.36823886027919,0.0,1576.0,410.375,656.2515650774988,430666.1166666666,1,2,0,3,14,0,0,0,0.0,437.73333333333335,76.25,850.8571428571429,0,0,0,0,6,34339,0,40,0,397,-1,2051,2,0,0,0,0,0,1.5737967181388525E15,94345.39126492602,1.5737967182306E15,1.573796717903216E15,No Label
172.217.18.142-192.168.14.155-443-46314-6,192.168.14.155,46314,172.217.18.142,443,6,15/11/2019 10:45:18 AM,173219,7,6,581.0,3782.0,517.0,0.0,83.00000000000001,192.8565961191545,1418.0,0.0,630.3333333333334,711.6801716126892,25187.768085487158,75.04950380731906,14434.916666666666,34050.13419933061,120566.0,18.0,154337.0,25722.833333333332,54020.18813523946,135743.0,888.0,157937.0,31587.4,50454.68085619014,120566.0,885.0,0,0,0,0,224,208,40.411271280864106,34.63823252645495,0.0,1418.0,311.64285714285717,542.6467340931649,294465.478021978,1,2,0,3,12,0,0,0,0.0,335.61538461538464,83.0,630.3333333333334,0,0,0,0,5,29504,0,44,0,290,-1,240,2,0,0,0,0,0,1.5737967182684685E15,70013.203547273,1.573796718333976E15,1.57379671816581E15,No Label
172.217.18.142-192.168.14.155-443-46316-6,192.168.14.155,46316,172.217.18.142,443,6,15/11/2019 10:45:18 AM,174888,7,6,581.0,3783.0,517.0,0.0,83.00000000000001,192.8565961191545,1418.0,0.0,630.5,711.7689934241305,24953.112849366455,74.33328758977174,14574.000000000002,34714.36459031176,122731.0,11.0,156053.0,26008.833333333332,55205.70742746321,138400.0,1043.0,161004.0,32200.8,51323.883199734606,122731.0,1032.0,0,0,0,0,224,208,40.02561639449248,34.30767119527927,0.0,1418.0,311.7142857142858,542.736715965617,294563.14285714284,1,2,0,3,12,0,0,0,0.0,335.6923076923077,83.0,630.5,0,0,0,0,5,28716,0,44,0,291,-1,240,2,0,0,0,0,0,1.573796718270482E15,71468.31021482099,1.57379671833828E15,1.573796718165807E15,No Label
172.217.18.142-192.168.14.155-443-46314-6,172.217.18.142,443,192.168.14.155,46314,6,15/11/2019 10:45:18 AM,5560,2,2,564.0,0.0,564.0,0.0,282.0,398.8082245892128,0.0,0.0,0.0,0.0,101438.84892086331,719.4244604316547,1853.3333333333333,2879.281565483538,5173.0,35.0,5208.0,5208.0,0.0,5208.0,5208.0,387.0,387.0,0.0,387.0,387.0,0,0,0,0,64,52,359.71223021582733,359.71223021582733,0.0,564.0,112.8,252.22846786197627,63619.2,1,0,1,1,3,0,0,0,1.0,141.0,282.0,0.0,0,0,0,0,0,0,0,141,0,0,-1,0,1,0,0,0,0,0,1.573796718347122E15,0.0,1.573796718347122E15,1.573796718347122E15,No Label
172.217.18.142-192.168.14.155-443-46316-6,172.217.18.142,443,192.168.14.155,46316,6,15/11/2019 10:45:18 AM,3754,2,2,564.0,0.0,564.0,0.0,282.0,398.8082245892128,0.0,0.0,0.0,0.0,150239.74427277572,1065.5301012253597,1251.3333333333335,1591.2329601077693,3055.0,46.0,3101.0,3101.0,0.0,3101.0,3101.0,699.0,699.0,0.0,699.0,699.0,0,0,0,0,64,52,532.7650506126798,532.7650506126798,0.0,564.0,112.8,252.22846786197627,63619.2,1,0,1,1,3,0,0,0,1.0,141.0,282.0,0.0,0,0,0,0,0,0,0,141,0,0,-1,0,1,0,0,0,0,0,1.573796718351497E15,0.0,1.573796718351497E15,1.573796718351497E15,No Label
192.168.14.155-216.58.210.78-52672-443-6,192.168.14.155,52672,216.58.210.78,443,6,15/11/2019 10:45:18 AM,354543,7,6,581.0,3782.0,517.0,0.0,83.00000000000001,192.8565961191545,1418.0,0.0,630.3333333333334,711.6801716126892,12305.982631161805,36.666920514577924,29545.25,51993.7857215561,125604.0,22.0,239959.0,39993.166666666664,94006.59161445365,231839.0,220.0,348675.0,69735.0,63208.1358489554,126064.0,867.0,0,0,0,0,224,208,19.743726430926575,16.92319408365135,0.0,1418.0,311.64285714285717,542.6467340931649,294465.478021978,1,2,0,3,12,0,0,0,0.0,335.61538461538464,83.0,630.3333333333334,0,0,0,0,5,18231,0,44,0,290,-1,240,2,0,0,0,0,0,1.5737967184221808E15,120400.8047167683,1.57379671852023E15,1.573796718165962E15,No Label
192.168.14.155-216.58.210.78-52674-443-6,192.168.14.155,52674,216.58.210.78,443,6,15/11/2019 10:45:18 AM,181219,3,2,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,2852.901737676513,27.59092589629123,45304.75,48385.791429406214,113023.0,51.0,68145.0,34072.5,11728.780179541263,42366.0,25779.0,113023.0,113023.0,0.0,113023.0,113023.0,0,0,0,0,96,80,16.55455553777474,11.036370358516491,0.0,517.0,86.16666666666667,211.0643661698172,44548.16666666667,1,2,0,1,4,0,0,0,0.0,103.4,172.33333333333334,0.0,0,0,0,0,0,0,0,103,0,0,-1,60192,1,0,0,0,0,0,1.5737967184088675E15,98111.77299641466,1.573796718478243E15,1.573796718339492E15,No Label
