Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.14.177-111.68.6.252-58592-1433-6,111.68.6.252,1433,192.168.14.177,58592,6,11/11/2019 03:00:42 PM,13,1,1,0.0,88.0,0.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,6769230.76923077,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,76923.07692307692,76923.07692307692,0.0,88.0,58.66666666666667,50.80682368868706,2581.333333333333,1,0,0,1,2,0,0,0,1.0,88.0,0.0,88.0,0,0,0,0,0,0,0,0,0,44,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
129.121.19.168-192.168.14.177-1433-58506-6,129.121.19.168,1433,192.168.14.177,58506,6,11/11/2019 03:00:42 PM,620,1,1,0.0,120.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,0.0,193548.38709677418,3225.8064516129034,620.0,0.0,620.0,620.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1612.9032258064517,1612.9032258064517,0.0,120.0,80.0,69.2820323027551,4800.0,1,0,0,1,2,0,0,0,1.0,120.0,0.0,120.0,0,0,0,0,0,0,0,0,0,60,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
129.121.5.132-192.168.14.177-1433-58505-6,129.121.5.132,1433,192.168.14.177,58505,6,11/11/2019 03:00:42 PM,8,1,1,0.0,124.0,0.0,0.0,0.0,0.0,124.0,124.0,124.0,0.0,1.55E7,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,125000.0,125000.0,0.0,124.0,82.66666666666666,71.5914333795136,5125.333333333334,1,0,0,1,2,0,0,0,1.0,124.0,0.0,124.0,0,0,0,0,0,0,0,0,0,62,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
129.121.19.174-192.168.14.177-1433-58507-6,129.121.19.174,1433,192.168.14.177,58507,6,11/11/2019 03:00:42 PM,641,1,1,0.0,122.0,0.0,0.0,0.0,0.0,122.0,122.0,122.0,0.0,190327.61310452418,3120.1248049921996,641.0,0.0,641.0,641.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1560.0624024960998,1560.0624024960998,0.0,122.0,81.33333333333334,70.43673284113434,4961.333333333333,1,0,0,1,2,0,0,0,1.0,122.0,0.0,122.0,0,0,0,0,0,0,0,0,0,61,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-197.255.125.135-58392-1433-6,197.255.125.135,1433,192.168.14.177,58392,6,11/11/2019 03:00:42 PM,8,1,1,0.0,96.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,0.0,1.2E7,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,125000.0,125000.0,0.0,96.0,64.0,55.42562584220407,3072.0,1,0,0,1,2,0,0,0,1.0,96.0,0.0,96.0,0,0,0,0,0,0,0,0,0,48,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-197.255.243.81-58404-1433-6,197.255.243.81,1433,192.168.14.177,58404,6,11/11/2019 03:00:42 PM,1090,2,1,106.0,0.0,106.0,0.0,53.0,74.95331880577403,0.0,0.0,0.0,0.0,97247.70642201834,2752.293577981651,545.0,753.7758287448596,1078.0,12.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,40,20,1834.8623853211009,917.4311926605504,0.0,106.0,26.5,53.0,2809.0,1,0,0,1,3,0,0,0,0.0,35.333333333333336,53.0,0.0,0,0,0,0,0,0,0,35,0,0,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.98.36-59072-1433-6,111.68.98.36,1433,192.168.14.177,59072,6,11/11/2019 03:00:44 PM,2,1,1,0.0,116.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,0.0,5.8E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,500000.0,500000.0,0.0,116.0,77.33333333333334,66.97263122599658,4485.333333333333,1,0,0,1,2,0,0,0,1.0,116.0,0.0,116.0,0,0,0,0,0,0,0,0,0,58,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.8.228-58682-1433-6,111.68.8.228,1433,192.168.14.177,58682,6,11/11/2019 03:00:44 PM,2,1,1,0.0,88.0,0.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,4.4E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,500000.0,500000.0,0.0,88.0,58.66666666666667,50.80682368868706,2581.333333333333,1,0,0,1,2,0,0,0,1.0,88.0,0.0,88.0,0,0,0,0,0,0,0,0,0,44,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.141-192.168.14.255-138-138-17,192.168.14.141,138,192.168.14.255,138,17,11/11/2019 02:57:23 PM,40282449,1,1,201.0,210.0,201.0,201.0,201.0,0.0,210.0,210.0,210.0,0.0,10.202954641610791,0.049649414314407746,4.0282449E7,0.0,4.0282449E7,4.0282449E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.024824707157203873,0.024824707157203873,201.0,210.0,207.0,5.196152422706632,27.0,0,0,0,0,0,0,0,0,1.0,310.5,201.0,210.0,0,0,0,0,0,0,0,100,0,105,-1,-1,1,0,0,0,0,0,4.0282449E7,0.0,4.0282449E7,4.0282449E7,No Label
192.168.14.177-111.68.99.20-59542-1433-6,111.68.99.20,1433,192.168.14.177,59542,6,11/11/2019 03:00:46 PM,758,1,1,0.0,116.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,0.0,153034.30079155674,2638.5224274406332,758.0,0.0,758.0,758.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1319.2612137203166,1319.2612137203166,0.0,116.0,77.33333333333334,66.97263122599658,4485.333333333333,1,0,0,1,2,0,0,0,1.0,116.0,0.0,116.0,0,0,0,0,0,0,0,0,0,58,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.106.87-59639-1433-6,111.68.106.87,1433,192.168.14.177,59639,6,11/11/2019 03:00:47 PM,13,1,1,0.0,92.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,0.0,7076923.076923077,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,76923.07692307692,76923.07692307692,0.0,92.0,61.33333333333333,53.11622476544557,2821.3333333333335,1,0,0,1,2,0,0,0,1.0,92.0,0.0,92.0,0,0,0,0,0,0,0,0,0,46,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.99.20-59632-1433-6,111.68.99.20,1433,192.168.14.177,59632,6,11/11/2019 03:00:47 PM,700,1,1,0.0,116.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,0.0,165714.2857142857,2857.1428571428573,700.0,0.0,700.0,700.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1428.5714285714287,1428.5714285714287,0.0,116.0,77.33333333333334,66.97263122599658,4485.333333333333,1,0,0,1,2,0,0,0,1.0,116.0,0.0,116.0,0,0,0,0,0,0,0,0,0,58,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.97.58-59624-1433-6,111.68.97.58,1433,192.168.14.177,59624,6,11/11/2019 03:00:47 PM,11655,2,1,118.0,0.0,118.0,0.0,59.0,83.43860018001261,0.0,0.0,0.0,0.0,10124.410124410124,257.4002574002574,5827.5,8224.358971980735,11643.0,12.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,40,32,171.6001716001716,85.8000858000858,0.0,118.0,29.5,59.00000000000001,3481.0000000000005,1,0,0,1,3,0,0,0,0.0,39.333333333333336,59.0,0.0,0,0,0,0,0,0,0,39,0,0,-1,256,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.2.109-59866-1433-6,111.68.2.109,1433,192.168.14.177,59866,6,11/11/2019 03:00:48 PM,93615,2,1,88.0,0.0,88.0,0.0,44.0,62.22539674441618,0.0,0.0,0.0,0.0,940.0202958927522,32.04614645088928,46807.5,66177.4165444678,93602.0,13.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,40,20,21.364097633926185,10.682048816963093,0.0,88.0,22.0,44.0,1935.9999999999998,1,0,0,1,3,0,0,0,0.0,29.333333333333332,44.0,0.0,0,0,0,0,0,0,0,29,0,0,-1,256,1,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-52.10.115.210-44814-443-6,52.10.115.210,443,192.168.14.155,44814,6,11/11/2019 02:55:49 PM,387165,1,3,0.0,66.0,0.0,0.0,0.0,0.0,35.0,0.0,22.0,19.157244060668017,170.46995467048933,10.33151240427208,129055.0,162610.05135292222,316640.0,28126.0,0,0,0,0,0,70525.0,35262.5,10092.535087875593,42399.0,28126.0,0,1,0,0,32,96,2.58287810106802,7.748634303204061,0.0,35.0,19.4,17.78482499211055,316.3,0,0,0,2,4,0,0,0,3.0,24.25,0.0,22.0,0,0,0,0,0,0,0,0,0,16,-1,501,0,0,0,0,0,0,1.5734661492148755E15,233990.826282784,1.573466149380332E15,1.573466149049419E15,No Label
192.168.14.177-111.68.105.228-61000-1433-6,111.68.105.228,1433,192.168.14.177,61000,6,11/11/2019 03:00:52 PM,12,1,1,0.0,94.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,0.0,7833333.333333333,166666.66666666666,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,83333.33333333333,83333.33333333333,0.0,94.0,62.66666666666667,54.27092530382482,2945.333333333333,1,0,0,1,2,0,0,0,1.0,94.0,0.0,94.0,0,0,0,0,0,0,0,0,0,47,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.31.253-60945-1433-6,111.68.31.253,1433,192.168.14.177,60945,6,11/11/2019 03:00:52 PM,312,1,1,0.0,116.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,0.0,371794.8717948718,6410.25641025641,312.0,0.0,312.0,312.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,3205.128205128205,3205.128205128205,0.0,116.0,77.33333333333334,66.97263122599658,4485.333333333333,1,0,0,1,2,0,0,0,1.0,116.0,0.0,116.0,0,0,0,0,0,0,0,0,0,58,-1,260,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.112.142-60872-1433-6,111.68.112.142,1433,192.168.14.177,60872,6,11/11/2019 03:00:52 PM,3,1,1,0.0,106.0,0.0,0.0,0.0,0.0,106.0,106.0,106.0,0.0,3.5333333333333336E7,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,333333.3333333333,333333.3333333333,0.0,106.0,70.66666666666666,61.19912853410033,3745.3333333333335,1,0,0,1,2,0,0,0,1.0,106.0,0.0,106.0,0,0,0,0,0,0,0,0,0,53,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.15.162-59404-1433-6,111.68.15.162,1433,192.168.14.177,59404,6,11/11/2019 03:00:52 PM,13,1,1,0.0,68.0,0.0,0.0,0.0,0.0,68.0,68.0,68.0,0.0,5230769.230769231,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,76923.07692307692,76923.07692307692,0.0,68.0,45.33333333333333,39.25981830489455,1541.3333333333335,1,0,0,1,2,0,0,0,1.0,68.0,0.0,68.0,0,0,0,0,0,0,0,0,0,34,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.106.87-61919-1433-6,111.68.106.87,1433,192.168.14.177,61919,6,11/11/2019 03:00:54 PM,389,1,1,0.0,92.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,0.0,236503.8560411311,5141.388174807198,389.0,0.0,389.0,389.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,2570.694087403599,2570.694087403599,0.0,92.0,61.33333333333333,53.11622476544557,2821.3333333333335,1,0,0,1,2,0,0,0,1.0,92.0,0.0,92.0,0,0,0,0,0,0,0,0,0,46,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.97.58-62545-1433-6,111.68.97.58,1433,192.168.14.177,62545,6,11/11/2019 03:00:56 PM,1,1,1,0.0,118.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,0.0,1.18E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1000000.0,1000000.0,0.0,118.0,78.66666666666666,68.12733176437584,4641.333333333334,1,0,0,1,2,0,0,0,1.0,118.0,0.0,118.0,0,0,0,0,0,0,0,0,0,59,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.105.228-62556-1433-6,111.68.105.228,1433,192.168.14.177,62556,6,11/11/2019 03:00:56 PM,7,1,1,0.0,94.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,0.0,1.342857142857143E7,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,142857.14285714287,142857.14285714287,0.0,94.0,62.66666666666667,54.27092530382482,2945.333333333333,1,0,0,1,2,0,0,0,1.0,94.0,0.0,94.0,0,0,0,0,0,0,0,0,0,47,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.98.147-62546-1433-6,111.68.98.147,1433,192.168.14.177,62546,6,11/11/2019 03:00:56 PM,412,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,242718.44660194175,4854.368932038835,412.0,0.0,412.0,412.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,2427.1844660194174,2427.1844660194174,0.0,100.0,66.66666666666666,57.735026918962575,3333.3333333333335,1,0,0,1,2,0,0,0,1.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,50,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.99.8-62554-1433-6,111.68.99.8,1433,192.168.14.177,62554,6,11/11/2019 03:00:56 PM,7,1,1,0.0,116.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,0.0,1.657142857142857E7,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,142857.14285714287,142857.14285714287,0.0,116.0,77.33333333333334,66.97263122599658,4485.333333333333,1,0,0,1,2,0,0,0,1.0,116.0,0.0,116.0,0,0,0,0,0,0,0,0,0,58,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.112.164-62419-1433-6,111.68.112.164,1433,192.168.14.177,62419,6,11/11/2019 03:00:56 PM,4,1,1,0.0,108.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,0.0,2.7E7,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,250000.0,250000.0,0.0,108.0,72.0,62.353829072479584,3888.0,1,0,0,1,2,0,0,0,1.0,108.0,0.0,108.0,0,0,0,0,0,0,0,0,0,54,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.177-111.68.99.8-62687-1433-6,111.68.99.8,1433,192.168.14.177,62687,6,11/11/2019 03:00:56 PM,13,1,1,0.0,116.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,0.0,8923076.923076924,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,76923.07692307692,76923.07692307692,0.0,116.0,77.33333333333334,66.97263122599658,4485.333333333333,1,0,0,1,2,0,0,0,1.0,116.0,0.0,116.0,0,0,0,0,0,0,0,0,0,58,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
129.121.19.168-192.168.14.177-1433-62506-6,129.121.19.168,1433,192.168.14.177,62506,6,11/11/2019 03:00:56 PM,314,1,1,0.0,120.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,0.0,382165.6050955414,6369.426751592357,314.0,0.0,314.0,314.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,3184.7133757961783,3184.7133757961783,0.0,120.0,80.0,69.2820323027551,4800.0,1,0,0,1,2,0,0,0,1.0,120.0,0.0,120.0,0,0,0,0,0,0,0,0,0,60,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.77-13.107.4.50-49959-80-6,13.107.4.50,80,192.168.14.77,49959,6,11/11/2019 03:00:57 PM,10214,3,1,482.0,0.0,482.0,0.0,160.66666666666669,278.2828297493996,0.0,0.0,0.0,0.0,47190.131192480905,391.61934599569213,3404.666666666667,4640.724225089585,8694.0,16.0,8710.0,4355.0,6136.27264713686,8694.0,16.0,0,0,0,0,0,0,0,0,0,60,32,293.7145094967691,97.90483649892303,0.0,482.0,96.4,215.55695303097974,46464.8,1,1,0,1,4,0,0,0,0.0,120.5,160.66666666666666,0.0,0,0,0,0,0,0,0,120,0,0,-1,65228,1,0,0,0,0,0,1.573466457558111E15,0.0,1.573466457558111E15,1.573466457558111E15,No Label
157.185.185.94-192.168.14.155-443-51334-6,192.168.14.155,51334,157.185.185.94,443,6,11/11/2019 02:59:57 PM,60245422,31,40,1130.0,41066.0,517.0,0.0,36.45161290322581,125.80801212155966,1460.0,0.0,1026.6499999999996,636.9045957618487,700.4017666271805,1.178512783925723,860648.8857142859,2796496.993218488,1.024269E7,7.0,6.0167819E7,2005593.9666666666,4061783.657151795,1.0320161E7,15.0,6.0245193E7,1544748.5384615385,3652849.8031969997,1.0319514E7,613.0,0,0,0,0,620,832,0.5145619197422171,0.6639508641835059,0.0,1460.0,586.0555555555553,689.6363583289851,475598.30672926444,1,2,0,11,70,0,0,0,1.0,594.3098591549295,36.45161290322581,1026.65,0,0,0,0,34,171180,0,15,0,578,-1,462,4,0,0,0,0,0,1.573466404387705E15,1.5465245073818846E7,1.573466458126083E15,1.57346639788078E15,No Label
151.139.128.14-192.168.14.155-80-49722-6,192.168.14.155,49722,151.139.128.14,80,6,11/11/2019 02:59:54 PM,65273781,10,12,379.0,917.0,379.0,0.0,37.900000000000006,119.85032332038158,472.0,0.0,76.41666666666667,178.56369290603962,19.854832677763834,0.33704191273981815,3108275.285714286,4593661.766575094,1.0112863E7,17.0,6.135654E7,6817393.333333333,5080459.1998973135,1.0244013E7,37.0,6.5273781E7,5933980.090909091,5034576.979166859,1.0244118E7,65.0,0,0,0,0,320,400,0.15320086942719008,0.18384104331262807,0.0,472.0,56.347826086956516,149.45708070323073,22337.418972332023,1,2,0,3,21,0,0,0,1.0,58.90909090909091,37.9,76.41666666666667,0,0,0,0,0,0,0,17,0,41,-1,235,1,0,0,0,0,0,1.5734664144828722E15,2.1222541481843863E7,1.573466456285061E15,1.57346639492862E15,No Label
151.139.128.14-192.168.14.155-80-49724-6,192.168.14.155,49724,151.139.128.14,80,6,11/11/2019 02:59:54 PM,65269236,10,12,379.0,917.0,379.0,0.0,37.900000000000006,119.85032332038158,472.0,0.0,76.41666666666667,178.56369290603962,19.85621526196507,0.33706538253335766,3108058.8571428573,4593697.185698436,1.0114547E7,19.0,6.1347067E7,6816340.777777779,5079592.056446801,1.0244001E7,193.0,6.5269236E7,5933566.909090909,5033386.461473398,1.0244467E7,274.0,0,0,0,0,320,400,0.15321153751516256,0.18385384501819507,0.0,472.0,56.347826086956516,149.45708070323073,22337.418972332023,1,2,0,3,21,0,0,0,1.0,58.90909090909091,37.9,76.41666666666667,0,0,0,0,0,0,0,17,0,41,-1,235,1,0,0,0,0,0,1.5734664144865145E15,2.1218753774584662E7,1.573466456285888E15,1.573466394938849E15,No Label
192.168.14.155-50.19.218.16-55106-443-6,192.168.14.155,55106,50.19.218.16,443,6,11/11/2019 03:00:00 PM,60117145,16,16,1037.0,6233.0,517.0,0.0,64.8125,157.30870658252414,1756.0,0.0,389.56249999999994,652.2659957154493,120.93055982615276,0.5322940735126394,1939262.7419354839,3881513.4127369956,1.0198034E7,7.0,5.9915105E7,3994340.333333333,4990471.514008509,1.0399997E7,987.0,6.0117145E7,4007809.666666667,4985846.2220435655,1.0399546E7,55.0,0,0,0,0,512,528,0.2661470367563197,0.2661470367563197,0.0,1756.0,220.30303030303028,488.834870179113,238959.53030303027,1,2,0,8,31,0,0,0,1.0,227.1875,64.8125,389.5625,0,0,0,0,9,9904,0,32,0,194,-1,123,3,0,0,0,0,0,1.5734664135184715E15,1.94611228508438E7,1.57346646014734E15,1.573466400233574E15,No Label
192.168.14.155-50.19.218.16-55106-443-6,192.168.14.155,55106,50.19.218.16,443,6,11/11/2019 03:01:00 PM,22,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1409090.9090909092,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,45454.545454545456,45454.545454545456,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.8-192.168.14.131-443-63487-6,192.168.1.8,443,192.168.14.131,63487,6,11/11/2019 03:01:04 PM,8,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,3875000.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,125000.0,125000.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
157.185.185.94-192.168.14.155-443-51312-6,192.168.14.155,51312,157.185.185.94,443,6,11/11/2019 02:59:56 PM,68095314,275,295,3306.0,408219.0,517.0,0.0,12.021818181818182,68.22156553452447,1524.0,0.0,1383.7932203389844,300.2043996788405,6043.367389421245,8.370620040022137,119675.42003514941,1022110.7194690384,1.0224009E7,2.0,6.8012142E7,248219.49635036496,1472840.567763126,1.0243929E7,262.0,6.8095314E7,231616.71428571426,1424562.4580383454,1.0300923E7,45.0,0,0,0,0,5740,5932,4.038457036852785,4.332163003169351,0.0,1524.0,720.7092819614705,720.7596574141758,519494.4837558,1,2,0,26,569,0,0,0,1.0,721.9736842105264,12.021818181818182,1383.793220338983,0,0,0,0,98,126577,0,5,0,716,-1,512,9,0,0,0,0,0,1.5734664011184655E15,6631297.242226947,1.57346646410709E15,1.573466396089248E15,No Label
157.185.185.94-192.168.14.155-443-51316-6,192.168.14.155,51316,157.185.185.94,443,6,11/11/2019 02:59:56 PM,68095495,166,174,1755.0,235756.0,517.0,0.0,10.572289156626507,64.87529447729605,1747.0,0.0,1354.9195402298842,360.5811051250436,3487.9106172882657,4.992988155824405,200871.6666666667,1349521.9440723783,1.016276E7,3.0,6.8007797E7,412168.4666666667,1926829.4474667714,1.0240158E7,686.0,6.8095495E7,393615.57803468214,1885777.6502991738,1.0240294E7,256.0,0,0,0,0,3320,3512,2.4377530407848567,2.5552351150395487,0.0,1747.0,696.5131964809383,721.9400194871488,521197.3917371048,1,2,0,17,339,0,0,0,1.0,698.5617647058823,10.572289156626505,1354.9195402298851,0,0,0,0,84,121710,0,5,0,693,-1,479,5,0,0,0,0,0,1.5734664011789438E15,8005149.389848422,1.573466464106891E15,1.573466396089319E15,No Label
157.185.185.94-192.168.14.155-443-51312-6,192.168.14.155,51312,157.185.185.94,443,6,11/11/2019 03:01:04 PM,20,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1549999.9999999998,99999.99999999999,20.0,0.0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,49999.99999999999,49999.99999999999,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,5909,0,0,0,0,0,0,0,0,0,0,No Label
157.185.185.94-192.168.14.155-443-51316-6,192.168.14.155,51316,157.185.185.94,443,6,11/11/2019 03:01:04 PM,10,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,3099999.9999999995,199999.99999999997,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,99999.99999999999,99999.99999999999,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,3171,0,0,0,0,0,0,0,0,0,0,No Label
157.185.185.94-192.168.14.155-443-51328-6,192.168.14.155,51328,157.185.185.94,443,6,11/11/2019 02:59:57 PM,66687295,51,52,1405.0,57076.0,564.0,0.0,27.549019607843135,106.86595598701963,1842.0,0.0,1097.6153846153845,620.0716958497354,876.9436517105694,1.544522086253461,653797.0098039214,2407511.2859721957,1.0243088E7,7.0,6.656148E7,1331229.5999999999,3344331.180008844,1.0243872E7,209.0,6.6687295E7,1307594.0196078434,3322100.732020157,1.0321106E7,16.0,0,0,0,0,1272,1072,0.7647633630963738,0.779758723157087,0.0,1842.0,562.3173076923077,696.6025355344821,485255.0925130693,1,2,0,12,102,0,0,0,1.0,567.7766990291262,27.54901960784314,1097.6153846153845,0,0,0,0,22,115013,0,13,0,554,-1,472,5,0,0,0,0,0,1.5734664074773522E15,1.368101661666676E7,1.573466464189237E15,1.573466397502017E15,No Label
